gene_id	B_B7H3_CAR_T	B_BC_CAR_T	B_T_cell	E_B7H3_CAR_T	E_BC_CAR_T	E_T_cell	M_B7H3_CAR_T	M_BC_CAR_T	M_T_cell
gene-LOC486757	0	0	0	0	0	0	0	0	0
gene-LOC100685129	0	0	0	0	0	0	0	0	0
gene-LOC102154581	0	0	0	0	0	0	0	0	0
gene-LOC119866445	0	0	0	0	0	0	0	0	0
gene-LOC102154534	0	0	0	0	0	0	0	0	0
gene-LOC106557867	0	0	0	0	0	0	0	0	0
gene-LOC100685493	0	0	0	0	0	0	0	0	0
gene-IL17RA	11975	17097	14002	13395	9035	11592	7250	6073	11503
gene-TMEM121B	4	0	0	0	0	0	1	8	4
gene-HDHD5	657	690	579	565	494	409	691	555	437
gene-LOC100685574	9	5	3	4	4	14	5	10	0
gene-LOC100683376	0	5	22	6	5	11	19	3	15
gene-ADA2	113	164	309	224	94	241	456	291	434
gene-LOC102155534	0	0	0	0	0	0	0	6	0
gene-LOC119866334	0	0	0	0	0	0	0	0	0
gene-LOC119866459	0	0	0	0	0	0	0	0	0
gene-CECR2	96	130	84	84	116	101	501	530	168
gene-LOC119866446	0	0	0	0	0	0	0	0	0
gene-SLC25A18	4	0	1	3	0	0	2	4	4
gene-ATP6V1E1	4456	4490	3626	4233	3362	2799	3892	3771	3472
gene-LOC119866448	137	100	88	81	71	54	114	104	112
gene-BCL2L13	1854	1638	1315	1703	1207	1255	1454	1529	1507
gene-LOC119866447	0	0	0	0	0	0	0	1	0
gene-BID	1388	1194	982	1219	1204	823	1359	1349	1276
gene-MICAL3	673	1085	749	995	952	879	772	1047	543
gene-PEX26	390	630	753	703	309	558	353	298	582
gene-TUBA8	104	77	84	43	33	82	48	35	115
gene-USP18	181	137	179	165	103	109	217	324	284
gene-LOC100683814	0	3	5	4	0	1	0	0	1
gene-LOC119866553	0	2	2	0	0	4	4	5	0
gene-LOC119866552	2	7	3	0	0	6	0	0	0
gene-LOC119866546	0	0	1	0	0	0	0	0	0
gene-LOC119866554	754	511	417	271	276	194	324	479	246
gene-LOC486767	0	0	0	0	0	0	0	0	0
gene-PTPN20	0	0	0	0	0	0	0	0	0
gene-FRMPD2	0	0	0	0	0	0	0	0	0
gene-MAPK8	1586	1831	1779	1783	1280	1455	1868	1807	1882
gene-ARHGAP22	13	3	6	8	5	3	6	0	2
gene-LOC102152118	4	7	6	4	0	0	0	1	2
gene-WDFY4	82	208	1194	96	36	376	1635	954	1228
gene-LOC111093070	0	0	1	0	0	0	3	2	2
gene-LOC102152929	0	0	0	0	0	0	0	0	0
gene-LRRC18	0	0	1	0	0	0	0	0	0
gene-VSTM4	0	0	0	4	1	0	0	1	0
gene-FAM170B	0	0	0	0	0	0	0	0	0
gene-TMEM273	0	0	1	0	0	2	0	0	0
gene-LOC102152620	58	97	34	14	13	16	81	91	109
gene-C28H10orf71	0	0	4	0	1	0	0	0	0
gene-DRGX	0	3	0	0	0	0	1	0	1
gene-LOC111093020	0	0	0	0	0	0	0	0	0
gene-ERCC6	673	878	874	766	379	571	638	620	634
gene-LOC102153128	22	39	4	24	13	23	15	13	10
gene-SLC18A3	0	0	0	0	0	0	0	0	0
gene-CHAT	0	0	2	0	0	0	0	0	0
gene-LOC100685102	0	0	0	0	0	0	0	0	0
gene-C28H10orf53	0	0	0	0	0	0	0	0	0
gene-LOC102153401	2	5	1	3	1	2	0	2	1
gene-OGDHL	0	0	0	0	0	0	2	1	0
gene-PARG	1616	1496	1112	1135	928	886	1001	999	1021
gene-LOC486776	2105	1385	1062	1238	1247	906	1249	1710	1119
gene-LOC119866649	8	3	15	8	6	15	2	11	9
gene-NCOA4	8874	7454	5203	5972	5731	3668	8199	7030	6487
gene-LOC119866634	8	6	8	7	1	5	2	7	1
gene-WASHC2C	1443	1431	1214	1231	894	909	1013	747	978
gene-ZFAND4	350	476	294	444	245	286	254	214	237
gene-LOC119866648	0	0	0	0	0	0	0	0	0
gene-MARCHF8	1094	1810	1888	1839	869	1561	1456	978	1819
gene-ALOX5	0	4	1	0	3	0	0	0	1
gene-OR13A1	0	0	0	0	0	0	0	0	0
gene-OR6D6	0	0	0	0	0	0	0	0	0
gene-OR6D7	0	0	0	0	0	0	0	0	0
gene-OR6D5	0	0	0	0	0	0	0	0	0
gene-ZNF22	878	974	858	878	600	637	698	728	749
gene-LOC119866556	111	156	137	134	100	88	103	92	119
gene-RASSF4	122	161	121	166	250	179	322	521	299
gene-DEPP1	0	3	0	0	0	0	0	5	1
gene-TMEM72	1	0	0	0	0	0	0	0	0
gene-LOC119866508	1	0	0	0	7	0	0	0	0
gene-LOC119866509	0	0	0	0	0	0	0	0	0
gene-LOC111092936	0	0	0	0	0	0	0	0	0
gene-LOC102155226	0	0	0	0	0	0	0	0	0
gene-LOC119866641	0	0	0	0	0	0	0	0	0
gene-CXCL12	0	0	0	0	0	0	0	0	0
gene-LOC111093010	0	0	0	0	0	0	0	0	0
gene-LOC102155301	0	0	0	0	0	0	0	0	0
gene-LOC102155415	0	0	0	0	0	0	0	0	0
gene-LOC102155499	0	0	0	0	0	0	0	0	0
gene-LOC119866510	0	0	0	0	0	0	0	0	0
gene-ZNF32	287	315	287	248	207	221	190	133	224
gene-ZNF485	94	168	118	54	32	51	116	82	110
gene-LOC119866557	12	10	10	1	0	2	9	12	12
gene-ZNF239	59	64	79	19	13	28	59	58	62
gene-LOC119866558	0	3	0	0	0	0	1	0	0
gene-ZNF487	0	0	0	0	0	0	1	0	0
gene-LOC111092977	68	59	14	27	34	11	29	71	25
gene-HNRNPF	26069	17260	15472	15103	15209	11396	12800	16228	13575
gene-FXYD4	30	22	26	21	13	13	3	2	13
gene-RASGEF1A	840	940	712	785	356	485	453	134	735
gene-LOC111092978	6	0	4	2	0	0	4	3	4
gene-LOC119866559	0	0	0	0	0	0	0	0	0
gene-LOC119866561	74	91	37	84	16	45	26	6	76
gene-LOC119866560	0	21	10	16	1	1	0	0	0
gene-CSGALNACT2	820	1273	1249	1161	638	1038	1505	987	1423
gene-LOC111093051	220	312	308	327	130	256	390	213	318
gene-LOC102156473	0	2	4	8	2	0	11	13	10
gene-LOC102156973	0	2	3	1	4	4	3	5	0
gene-RET	3	4	5	1	3	0	7	3	12
gene-LOC102156875	0	0	0	0	0	0	2	0	0
gene-LOC102157023	0	0	0	0	0	0	0	0	0
gene-BMS1	1299	947	742	877	899	583	883	1381	665
gene-LOC106557929	0	0	0	0	0	0	0	0	0
gene-ZNF25	11	10	2	0	0	0	6	5	3
gene-LOC486787	7	11	4	3	0	0	12	3	14
gene-LOC106557970	8	10	5	0	0	0	8	0	11
gene-IFIT5	471	501	423	382	328	269	504	696	595
gene-SLC16A12	2	0	1	0	0	8	1	0	0
gene-LOC111092975	0	0	0	0	0	0	0	0	0
gene-PANK1	0	0	0	0	0	0	6	12	4
gene-MIR107	0	0	0	0	0	0	0	0	0
rna-NR_049299.1	0	0	0	0	0	0	0	0	0
gene-LOC100683422	0	6	0	4	2	0	1	5	0
gene-KIF20B	4497	2134	2012	2384	3013	1716	2157	2775	2167
gene-LOC119866512	0	0	0	0	0	0	1	0	0
gene-MIR8815-1	0	0	0	0	0	0	0	0	0
rna-NR_128755.1	0	0	0	0	0	0	0	0	0
gene-LOC111092997	0	0	0	0	0	0	1	0	0
gene-LOC111092998	0	0	0	0	0	0	0	0	0
gene-LOC119866547	0	0	0	0	0	0	0	0	0
gene-LOC119866548	0	0	0	0	0	0	0	0	0
gene-LOC111093069	0	0	0	0	0	0	0	0	0
gene-LOC102152390	0	0	0	0	0	0	0	0	0
gene-LOC111093015	0	0	0	0	0	0	0	0	0
gene-HTR7	0	5	7	1	1	0	6	1	2
gene-RPP30	521	328	229	163	292	168	354	445	242
gene-ANKRD1	0	1	1	3	1	8	0	3	0
gene-LOC106557927	0	0	0	1	0	0	0	0	0
gene-LOC119866562	0	0	1	0	0	5	2	0	6
gene-LOC102152947	0	3	11	5	0	21	17	12	38
gene-PCGF5	2421	2558	2321	2486	1946	2038	2367	2313	2308
gene-LOC119866635	0	0	0	0	0	0	0	0	0
gene-LOC106557967	0	0	0	0	1	4	0	2	0
gene-HECTD2	183	212	81	120	92	44	232	203	208
gene-LOC477765	0	0	0	0	0	0	0	0	0
gene-PPP1R3C	37	24	14	4	1	1	69	28	69
gene-LOC106557985	3	4	2	0	1	0	14	1	10
gene-LOC486797	0	1	0	0	0	0	1	0	0
gene-LOC100682991	69	107	191	211	135	163	134	89	117
gene-TNKS2	2247	2664	2457	2560	1712	1940	1719	1425	2130
gene-FGFBP3	0	0	0	0	0	0	3	2	0
gene-BTAF1	2781	1996	1723	1628	1749	1162	2670	2950	1865
gene-CPEB3	27	54	55	61	21	55	61	28	74
gene-MARCHF5	892	1100	928	912	836	501	795	939	853
gene-LOC119866513	0	0	0	0	0	0	0	0	0
gene-MIR8815-2	0	0	0	0	0	0	0	0	0
rna-NR_128757.1	0	0	0	0	0	0	0	0	0
gene-LOC102154273	0	0	0	0	0	0	0	0	0
gene-IDE	2494	2112	1424	1653	1746	1154	2278	2627	2067
gene-KIF11	9943	3809	3712	5106	6914	2818	3609	5139	3771
gene-HHEX	107	117	149	58	68	105	133	97	238
gene-LOC106557939	0	0	0	0	0	0	0	0	2
gene-LOC106557938	0	0	0	0	0	0	0	0	0
gene-LOC477770	0	0	0	0	0	0	0	0	0
gene-EXOC6	1433	1803	1434	1407	828	1018	782	720	1281
gene-LOC119866563	0	0	0	0	0	0	0	0	0
gene-LOC106557965	177	188	155	146	110	147	95	82	160
gene-LOC111093028	0	1	8	6	0	1	2	2	0
gene-CYP26C1	0	0	0	3	0	5	0	9	5
gene-CYP26A1	165	50	6	111	121	0	46	329	6
gene-LOC111093014	0	0	3	0	0	0	0	0	0
gene-LOC111093067	0	0	0	0	0	0	0	0	0
gene-LOC102155351	0	0	0	0	0	0	0	0	0
gene-LOC106557951	0	0	0	0	0	0	0	0	0
gene-LOC119866564	0	0	0	0	0	0	0	0	0
gene-MYOF	13	26	157	24	3	45	289	142	243
gene-LOC119866630	0	0	0	0	0	0	3	0	0
gene-CEP55	2563	1143	929	1159	1494	792	1207	1558	958
gene-LOC119866565	18	8	0	7	4	3	7	5	1
gene-FFAR4	0	0	0	0	0	0	1	0	0
gene-RBP4	19	32	156	30	17	56	81	47	173
gene-PDE6C	8	0	3	4	4	1	1	4	2
gene-FRA10AC1	772	1158	878	938	655	724	909	839	840
gene-LOC111092958	0	0	0	0	0	0	0	0	0
gene-LGI1	0	0	0	0	0	0	0	0	0
gene-LOC111092959	0	0	0	0	0	0	0	0	0
gene-LOC106557975	0	0	0	0	0	0	0	0	0
gene-LOC100683499	0	0	0	0	0	0	0	0	0
gene-SLC35G1	332	326	226	214	241	163	262	511	213
gene-LOC111093038	0	0	0	0	0	0	0	0	0
gene-PLCE1	60	105	101	125	57	141	53	38	85
gene-LOC100856569	0	0	0	0	0	0	0	0	0
gene-LOC119866566	679	433	377	352	439	240	340	445	298
gene-NOC3L	1826	1615	1493	1472	1336	1133	935	1031	1091
gene-TBC1D12	342	413	425	390	277	326	337	320	370
gene-LOC111093037	0	4	3	1	1	3	3	2	2
gene-HELLS	1928	1050	702	986	1231	645	905	1419	733
gene-CYP2C18	1	0	0	0	0	0	2	3	0
gene-LOC102154905	0	0	0	0	0	0	0	0	0
gene-PDLIM1	285	191	502	384	227	321	204	177	259
gene-SORBS1	75	109	47	49	30	34	193	88	105
gene-LOC119866514	0	0	0	5	0	0	0	0	0
gene-LOC111093079	0	0	0	0	0	0	0	0	0
gene-ALDH18A1	4868	3356	2308	2534	2788	1905	4344	5105	2575
gene-TCTN3	255	188	208	206	198	169	231	249	178
gene-ENTPD1	52	41	113	10	12	30	634	449	283
gene-LOC102153062	2	0	2	3	0	0	2	4	1
gene-LOC102151298	9	7	16	5	3	1	37	36	24
gene-CC2D2B	2	0	2	0	0	0	3	0	5
gene-LOC111093059	1	2	0	2	0	1	0	3	6
gene-CCNJ	284	336	311	288	208	214	317	356	282
gene-LOC119866567	6	11	8	31	6	6	21	9	9
gene-LOC111092987	2	7	1	12	10	0	12	1	3
gene-LOC119866654	0	0	0	1	0	0	0	0	6
gene-ZNF518A	1027	1629	1357	1204	784	1213	880	566	912
gene-LOC119866644	0	0	0	0	0	1	0	0	3
gene-BLNK	25	74	386	22	6	64	1239	842	564
gene-LOC119866640	0	0	0	0	0	0	0	0	0
gene-DNTT	0	0	4	3	2	7	5	1	16
gene-OPALIN	0	0	0	0	0	0	0	0	0
gene-TLL2	61	90	36	46	25	26	257	168	300
gene-LOC111092980	0	0	0	0	0	0	0	0	0
gene-TM9SF3	4749	5654	4379	4627	3891	3590	5344	5614	4677
gene-LOC111092999	134	163	332	92	74	154	352	245	262
gene-PIK3AP1	469	541	740	185	203	315	1077	792	652
gene-LOC102152504	0	1	5	0	0	0	4	1	2
gene-LOC102152451	0	1	0	0	0	0	0	0	0
gene-LCOR	3225	3817	2962	3238	2418	2377	1792	1506	1976
gene-LOC102152684	0	1	0	0	0	0	0	1	0
gene-LOC102155135	0	5	0	1	0	0	0	0	0
gene-LOC119866636	0	0	0	0	0	3	0	0	0
gene-SLIT1	11	17	15	23	8	19	5	6	4
gene-LOC102153022	6	5	3	19	0	10	5	3	7
gene-LOC106557943	0	1	0	3	0	5	2	1	0
gene-ARHGAP19	2042	1215	915	1358	1425	925	896	1255	824
gene-FRAT1	314	409	267	269	186	152	157	121	245
gene-LOC106557930	430	658	359	436	250	321	356	215	390
gene-RRP12	2850	1806	1162	1376	1743	1013	1916	3449	1259
gene-LOC119866568	341	239	117	181	225	118	276	432	109
gene-PGAM1	23535	23891	21247	30181	20464	18823	27363	16406	18666
gene-EXOSC1	908	665	599	525	569	474	525	631	516
gene-ZDHHC16	1148	995	788	830	671	607	763	915	807
gene-MMS19	2630	2657	2270	2535	1685	1945	2021	2088	1883
gene-UBTD1	21	41	33	55	31	20	59	41	27
gene-ANKRD2	9	3	0	3	3	0	0	6	4
gene-LOC119866569	1	2	0	0	6	0	3	8	8
gene-HOGA1	66	167	156	115	78	81	144	111	124
gene-C28H10orf62	0	0	2	0	0	5	0	0	0
gene-MORN4	189	260	239	307	161	197	254	175	220
gene-PI4K2A	1285	1520	1410	1467	868	914	1723	1405	1404
gene-AVPI1	52	70	59	60	62	53	113	94	136
gene-LOC100683034	0	1	0	2	0	0	0	0	0
gene-MARVELD1	22	34	30	57	35	40	114	86	186
gene-LOC106557987	108	104	78	167	110	220	348	324	461
gene-ZFYVE27	1141	1364	1234	1337	881	965	1096	1242	1019
gene-SFRP5	14	10	18	22	12	16	22	21	16
gene-LOC102155079	0	0	0	0	3	0	0	0	0
gene-GOLGA7B	19	29	13	23	33	12	22	74	30
gene-LOC119866570	2	10	1	0	3	1	5	1	5
gene-CRTAC1	0	9	32	0	2	6	10	9	20
gene-LOC111093023	0	3	0	1	3	0	5	0	0
gene-R3HCC1L	1246	1210	1067	1002	779	871	653	619	972
gene-LOC111092944	3	6	0	0	6	7	3	0	0
gene-LOXL4	13	8	12	22	8	21	10	7	26
gene-LOC119866571	7	5	3	0	0	1	9	0	1
gene-PYROXD2	22	93	56	21	9	68	19	5	12
gene-LOC119866572	819	422	348	332	436	206	390	415	365
gene-HPS1	976	1112	1096	1617	1274	1111	895	728	1021
gene-HPSE2	0	0	2	0	0	0	0	0	0
gene-LOC111092930	0	0	0	0	0	0	0	0	0
gene-LOC119866646	0	0	0	0	0	0	0	0	0
gene-LOC102153129	0	0	0	0	0	0	0	0	0
gene-LOC119866549	0	0	0	0	0	0	0	0	0
gene-LOC119866573	0	0	0	0	0	0	0	0	0
gene-LOC111092929	0	0	0	0	0	0	0	0	0
gene-LOC111093086	0	0	0	0	0	0	0	0	0
gene-LOC111092951	0	0	0	0	0	0	0	0	0
gene-CNNM1	0	0	0	0	4	8	0	0	0
gene-GOT1	1126	696	516	585	655	363	937	1330	723
gene-NKX2-3	0	0	0	0	0	0	0	0	0
gene-LOC100684968	4	10	2	0	0	1	0	1	1
gene-LOC106557940	0	3	0	0	0	0	1	0	0
gene-SLC25A28	264	322	296	334	221	266	235	306	235
gene-LOC111092961	24	48	48	39	27	53	40	25	20
gene-ENTPD7	1036	1120	867	851	963	649	895	895	781
gene-COX15	818	687	486	680	540	460	683	956	551
gene-CUTC	352	348	407	327	215	264	360	297	284
gene-LOC100685043	0	0	4	0	0	0	0	0	0
gene-ABCC2	0	0	0	0	0	0	0	0	0
gene-LOC100684568	0	0	0	0	0	0	0	0	0
gene-LOC119866574	0	5	0	0	0	0	0	0	0
gene-DNMBP	687	537	519	594	403	477	588	517	525
gene-LOC609121	0	3	0	0	0	0	0	1	0
gene-CPN1	3	10	10	1	1	3	0	0	10
gene-LOC100685206	6	1	2	2	0	0	0	1	0
gene-ERLIN1	1077	910	942	1104	843	821	829	893	835
gene-LOC119866575	443	462	399	422	383	273	382	520	357
gene-CHUK	1345	1048	870	998	932	677	846	1146	731
gene-CWF19L1	1044	515	432	538	669	377	468	680	447
gene-LOC119866653	23	5	9	0	8	12	8	25	12
gene-BLOC1S2	1133	934	654	971	860	614	812	1074	719
gene-LOC111092995	0	0	0	1	0	0	4	0	0
gene-PKD2L1	0	0	0	2	1	0	1	4	0
gene-SCD	15190	17275	10769	12432	9934	8868	13883	7241	9352
gene-LOC111093080	0	6	1	0	5	1	2	1	0
gene-LOC106557947	2	0	0	0	0	0	2	0	0
gene-LOC100685518	0	0	0	0	0	0	0	0	0
gene-SEC31B	5	9	9	1	6	1	14	8	7
gene-WNT8B	0	3	0	0	0	2	1	6	0
gene-NDUFB8	2387	1962	1577	1581	1524	1286	1619	1881	1709
gene-HIF1AN	1715	1849	1679	1753	1454	1415	1655	1718	1418
gene-PAX2	0	0	0	0	0	0	0	0	0
gene-LOC111092969	0	0	0	0	0	0	0	0	0
gene-SLF2	1211	1324	1076	1322	885	1128	826	764	1074
gene-SEMA4G	70	86	91	145	67	127	52	80	87
gene-LOC119866627	0	2	0	0	0	2	0	0	0
gene-TWNK	644	420	335	497	406	396	300	411	266
gene-MRPL43	1093	865	820	875	750	556	739	838	729
gene-LOC119866551	97	222	150	161	106	123	65	70	71
gene-LZTS2	925	1485	1469	1297	721	1065	681	499	713
gene-PDZD7	73	136	129	99	58	81	55	49	78
gene-SFXN3	2580	2025	2130	2056	1619	1816	1492	1517	2293
gene-LOC111092967	68	43	65	77	31	76	25	35	49
gene-KAZALD1	61	28	40	34	35	6	112	108	39
gene-LOC119866576	0	1	3	0	1	6	4	2	0
gene-TLX1	0	0	0	0	0	0	0	0	0
gene-LOC119866515	0	0	0	0	0	0	0	0	0
gene-LOC111092937	0	0	0	0	0	0	0	0	0
gene-LBX1	0	0	0	0	0	0	0	0	0
gene-LOC106557945	0	0	0	0	0	0	0	0	0
gene-LOC111093036	0	0	0	0	0	0	0	0	0
gene-BTRC	508	505	546	601	360	501	471	407	576
gene-POLL	525	497	370	410	316	245	523	412	478
gene-DPCD	53	46	49	41	43	31	128	155	73
gene-FBXW4	837	1456	1092	1112	628	872	821	698	1058
gene-LOC119866577	242	327	234	278	153	193	227	169	263
gene-FGF8	0	0	1	2	1	2	2	9	1
gene-NPM3	1540	1399	1033	1303	1121	1082	1418	2002	815
gene-OGA	5485	7058	5211	5869	3535	5243	3958	3200	3977
gene-LOC119866643	7	19	9	26	7	25	9	7	17
gene-LOC111092927	36	89	81	117	87	103	73	49	42
gene-KCNIP2	108	257	198	180	101	232	108	66	124
gene-ARMH3	480	471	417	440	340	313	514	434	450
gene-LOC119866639	0	0	0	0	0	0	0	0	0
gene-LOC111092926	0	0	0	0	0	0	0	0	3
gene-LOC102153200	0	0	0	0	0	0	0	0	0
gene-LOC111092933	0	0	0	0	0	0	0	0	0
gene-LOC106557949	0	0	0	0	0	0	0	0	0
gene-HPS6	344	452	356	401	327	246	362	276	297
gene-LDB1	3424	4660	4171	4150	2541	3674	2722	2419	3192
gene-PPRC1	3650	2750	2226	2585	2346	2331	2328	2983	1730
gene-NOLC1	10268	6890	4590	5046	5703	3929	4811	7753	3786
gene-LOC100686577	0	6	0	0	0	0	0	0	0
gene-LOC102155611	0	0	0	0	0	0	0	3	0
gene-ELOVL3	0	0	0	1	2	0	0	1	0
gene-PITX3	149	157	198	149	120	133	198	169	124
gene-GBF1	2452	2245	2245	2118	1666	1473	2404	2060	2216
gene-NFKB2	7523	5552	2996	5198	4953	1726	9900	7921	5682
gene-PSD	2953	2549	1530	2445	2034	974	4022	3291	2464
gene-FBXL15	275	250	330	267	154	256	255	180	313
gene-CUEDC2	1914	1470	1401	1367	1304	873	1285	1235	1409
gene-LOC106557960	40	37	53	54	27	15	37	45	35
gene-MIR146B	0	0	0	0	0	0	0	0	0
rna-NR_049300.1	0	0	0	0	0	0	0	0	0
gene-C28H10orf95	31	30	16	35	31	42	21	46	33
gene-MFSD13A	830	1113	1087	1351	747	970	1407	1004	979
gene-ACTR1A	5372	4273	3872	4193	3899	2766	4587	4695	3934
gene-SUFU	812	757	765	767	639	515	828	663	764
gene-LOC111093060	23	25	20	20	8	16	19	14	20
gene-TRIM8	2782	3151	3112	3400	2136	2828	3609	2810	4396
gene-LOC111093000	4	8	9	5	7	12	8	0	8
gene-LOC119866517	2	3	5	19	7	14	16	7	12
gene-ARL3	150	160	129	138	95	108	224	183	158
gene-SFXN2	1142	700	716	747	669	713	711	1227	547
gene-WBP1L	1078	1582	1344	1327	669	959	529	295	860
gene-LOC111092941	5	2	10	10	6	4	3	0	7
gene-CYP17A1	3	0	0	0	2	0	0	0	0
gene-BORCS7	172	165	187	164	148	109	177	197	170
gene-AS3MT	427	445	710	298	174	310	244	156	431
gene-CNNM2	37	99	70	70	42	43	93	71	51
gene-LOC100688521	0	0	0	0	0	0	0	0	0
gene-NT5C2	2489	2075	1889	1806	1519	1357	951	929	1098
gene-LOC106557953	0	0	6	0	0	1	0	4	0
gene-LOC100855861	0	0	0	0	0	0	0	0	0
gene-INA	4	0	6	7	0	3	5	12	18
gene-PCGF6	780	623	419	584	579	306	349	576	430
gene-LOC102152831	26	19	10	15	5	10	4	19	9
gene-LOC111093007	30	52	23	54	58	34	27	33	30
gene-TAF5	1607	1439	1184	1529	1436	995	1385	1484	1079
gene-ATP5MK	1374	1304	1181	1262	1201	802	1408	1691	1084
gene-MIR1307	0	0	0	0	0	0	0	0	0
rna-NR_049298.1	0	0	0	0	0	0	0	0	0
gene-PDCD11	4384	3917	2744	3502	3047	2463	3252	4638	2005
gene-CALHM2	287	300	305	255	135	242	215	150	338
gene-CALHM1	0	0	3	0	0	4	6	4	0
gene-CALHM3	0	0	0	0	0	0	4	1	0
gene-LOC119866578	0	0	0	0	0	0	0	0	0
gene-NEURL1	0	0	2	0	0	2	0	0	7
gene-SH3PXD2A	25	90	242	68	18	46	823	796	329
gene-LOC119866633	0	0	0	0	0	0	0	1	0
gene-LOC106557956	0	0	0	0	0	0	2	1	0
gene-LOC119866579	0	7	21	1	7	4	44	53	12
gene-STN1	525	340	209	260	295	188	902	949	391
gene-LOC102153500	0	3	5	0	0	0	12	3	3
gene-SLK	2797	2917	3220	3258	2130	3092	2506	2311	2678
gene-COL17A1	11	12	21	12	17	19	10	5	11
gene-LOC119866580	6	16	17	11	10	14	11	10	8
gene-LOC119866581	0	0	0	0	0	1	0	0	0
gene-SFR1	263	221	187	213	220	179	244	302	199
gene-CFAP43	2	0	0	0	0	0	4	3	2
gene-LOC486878	0	0	0	0	0	0	0	0	0
gene-GSTO1	1525	1645	1579	1893	1461	1570	1208	1045	1311
gene-GSTO2	15	12	8	28	11	22	30	4	18
gene-ITPRIP	3959	4946	4773	5105	3633	4051	5174	4090	4183
gene-CFAP58	5	0	3	8	3	3	2	4	1
gene-LOC111092990	0	0	0	0	0	0	0	0	0
gene-LOC111092989	0	0	0	0	0	0	0	0	0
gene-LOC111093075	0	0	0	0	0	0	0	0	0
gene-LOC111093027	0	0	0	0	0	0	0	0	0
gene-LOC111093081	0	0	0	0	0	0	0	0	0
gene-SORCS3	0	0	0	0	0	0	0	0	0
gene-LOC102155182	0	0	0	0	0	0	0	0	0
gene-LOC111092955	0	0	0	0	0	0	0	0	0
gene-LOC111092954	0	0	0	0	0	0	0	0	0
gene-LOC111093071	0	0	0	0	0	0	0	0	0
gene-LOC111093008	0	0	0	0	0	0	0	0	0
gene-LOC119866656	0	0	0	0	0	0	0	0	0
gene-LOC111092973	0	0	0	0	0	0	0	0	0
gene-LOC119866655	0	0	0	0	0	0	0	0	0
gene-LOC102155227	0	0	0	0	0	0	0	0	0
gene-LOC100687619	0	0	0	0	0	0	0	0	0
gene-LOC119866638	0	0	0	0	0	0	0	0	0
gene-LOC119866518	0	0	0	0	0	0	0	0	0
gene-LOC119866632	0	0	0	0	0	0	0	0	0
gene-SORCS1	0	0	0	0	0	0	0	0	0
gene-LOC111092934	0	0	0	0	0	0	0	0	0
gene-LOC111093072	0	0	0	0	0	0	0	0	0
gene-LOC111093001	0	0	0	0	0	0	0	0	0
gene-LOC111093002	0	0	0	0	0	0	0	0	0
gene-LOC119866582	0	0	0	0	0	0	0	0	0
gene-LOC106557932	0	0	0	0	0	0	0	0	0
gene-LOC119866629	0	0	0	0	0	0	0	0	0
gene-LOC111092968	0	0	0	0	0	0	0	0	0
gene-LOC100687988	0	0	0	0	0	0	0	0	0
gene-LOC111092988	0	0	0	0	0	0	0	0	0
gene-LOC119866519	0	0	0	0	0	0	0	0	0
gene-LOC119866583	0	0	0	0	0	0	0	0	0
gene-XPNPEP1	1904	1712	1335	1545	1325	1113	1548	1446	1500
gene-LOC119866584	0	0	0	0	0	0	0	0	0
gene-ADD3	7618	10185	7747	6599	4177	3868	2326	1485	2935
gene-LOC119866585	3	6	0	2	0	0	4	4	0
gene-MXI1	213	379	312	243	163	154	1074	643	677
gene-LOC111093049	0	0	0	0	0	0	8	0	0
gene-SMNDC1	1567	1351	1195	1152	953	804	1197	1058	917
gene-LOC102156445	370	248	198	207	212	164	203	156	169
gene-LOC100684269	0	0	0	2	0	1	0	0	0
gene-LOC111093077	11	26	41	6	6	13	150	65	44
gene-LOC119866586	0	6	17	5	0	0	52	23	14
gene-LOC102156502	34	127	48	38	25	16	71	21	35
gene-DUSP5	1424	1491	1107	920	927	271	6086	2730	2929
gene-LOC119866520	308	234	223	215	294	191	231	294	156
gene-LOC119866650	0	0	1	0	0	0	0	0	0
gene-SMC3	6792	4296	3439	4407	4287	3007	3520	3926	3300
gene-LOC119866588	0	0	0	0	0	0	0	0	0
gene-LOC119866587	0	0	0	0	0	0	0	0	0
gene-RBM20	102	75	93	41	37	64	19	25	10
gene-LOC119866631	0	0	0	0	0	0	0	0	0
gene-PDCD4	2431	3009	5771	3033	1351	3521	3039	2087	4173
gene-BBIP1	524	615	526	673	503	518	496	521	559
gene-SHOC2	1751	2075	1854	1739	1387	1274	2204	1787	2060
gene-ADRA2A	1	0	0	2	7	6	30	17	12
gene-LOC111093044	0	0	0	0	0	0	0	0	0
gene-LOC100685044	0	0	0	0	0	0	0	0	0
gene-LOC102151245	0	0	0	0	0	0	0	0	0
gene-LOC111093040	0	0	0	0	0	0	0	0	0
gene-LOC111093013	0	0	0	0	0	0	0	0	0
gene-LOC111093019	0	0	0	0	0	0	0	0	0
gene-LOC111093018	0	0	0	0	0	0	0	0	0
gene-LOC119866589	0	0	0	0	0	0	0	0	0
gene-LOC111093025	0	0	0	0	0	0	0	0	0
gene-LOC119866521	0	0	0	0	0	0	0	0	0
gene-GPAM	703	641	483	528	470	341	664	754	445
gene-LOC102151632	0	1	1	7	1	0	3	3	0
gene-TECTB	0	0	0	0	0	0	0	0	0
gene-LOC100688545	0	0	0	0	0	0	0	0	0
gene-ACSL5	1565	1212	1045	1016	1133	815	1630	2019	1512
