gene_id	B_B7H3_CAR_T	B_BC_CAR_T	B_T_cell	E_B7H3_CAR_T	E_BC_CAR_T	E_T_cell	M_B7H3_CAR_T	M_BC_CAR_T	M_T_cell
gene-CEP104	1158	1127	926	989	800	716	824	853	811
gene-DFFB	517	553	528	491	432	328	210	310	335
gene-C5H1orf174	1077	887	673	799	721	563	682	934	653
gene-LOC111095966	0	0	0	2	0	0	0	0	0
gene-LOC119871903	0	0	0	0	0	0	0	0	0
gene-LOC102151771	4	10	0	3	0	0	17	0	0
gene-LOC111096119	0	0	0	0	0	0	0	0	0
gene-LOC119872028	0	0	0	0	0	0	0	0	0
gene-LOC119871904	0	0	0	0	0	0	0	0	0
gene-LOC111095967	0	0	0	0	0	0	0	0	0
gene-LOC100687688	0	0	0	0	0	0	0	0	0
gene-LOC102151862	0	0	0	0	0	0	0	0	0
gene-AJAP1	3	0	0	3	1	1	0	2	0
gene-LOC111095968	0	0	0	0	0	0	0	0	0
gene-LOC111095969	0	0	2	4	2	2	61	30	49
gene-LOC111095970	0	0	0	0	0	0	6	0	0
gene-NPHP4	368	227	129	104	150	88	160	150	229
gene-KCNAB2	6494	6329	4598	5083	4984	3625	3598	4401	4878
gene-CHD5	39	53	42	41	24	53	10	15	19
gene-RPL22	9526	10378	8748	8882	6543	6499	7334	7322	5716
gene-RNF207	183	125	99	68	114	42	77	148	76
gene-ICMT	2759	1483	1066	1101	1272	754	1204	2049	1080
gene-HES3	6	0	0	0	1	0	2	2	5
gene-GPR153	0	17	19	9	14	4	32	51	22
gene-LOC111095976	262	262	159	243	301	97	211	245	175
gene-ACOT7	3167	2154	1250	1612	2269	824	1784	1915	1721
gene-LOC111095974	0	2	4	1	1	0	0	1	0
gene-LOC111096121	13	0	0	6	4	0	3	5	4
gene-HES2	0	0	0	0	0	0	1	1	0
gene-ESPN	0	27	20	13	4	12	14	22	27
gene-TNFRSF25	4319	6114	8227	6252	3402	6310	3398	1844	7048
gene-PLEKHG5	138	251	255	236	107	173	228	107	385
gene-NOL9	2738	2052	1489	1457	1736	1115	1297	2236	1091
gene-TAS1R1	9	17	21	11	3	3	8	8	9
gene-ZBTB48	702	589	604	626	505	485	586	556	536
gene-KLHL21	1315	1439	1178	1302	1041	897	1256	1315	925
gene-PHF13	459	467	388	449	382	273	429	459	377
gene-THAP3	297	264	304	287	278	199	219	235	226
gene-DNAJC11	1908	1152	933	1083	1189	679	1048	1660	839
gene-LOC119871906	387	259	143	219	216	134	179	348	209
gene-LOC111095977	0	0	0	0	0	0	0	0	0
gene-LOC119871905	0	0	0	0	0	0	0	0	0
gene-CAMTA1	622	557	438	423	384	291	479	541	376
gene-LOC119871907	11	10	1	25	2	2	4	2	1
gene-LOC111095979	0	0	0	0	0	0	0	0	0
gene-LOC111095981	0	0	0	0	0	0	0	2	2
gene-LOC119872109	0	0	0	0	0	0	0	0	0
gene-LOC111095980	0	0	0	0	0	0	0	0	0
gene-LOC111095978	0	0	0	0	2	0	3	1	0
gene-VAMP3	1010	1044	1090	1048	687	953	1387	1083	1344
gene-SCAMPER	134	152	170	163	113	125	180	160	188
gene-PER3	305	522	548	408	159	407	537	473	460
gene-UTS2	0	0	3	0	0	0	0	0	1
gene-LOC102155268	16	15	19	37	14	40	25	23	23
gene-TNFRSF9	347	254	79	417	384	98	2548	1623	1503
gene-LOC119871909	102	67	19	116	63	23	645	376	386
gene-LOC119871908	61	144	94	110	48	134	96	65	72
gene-PARK7	4774	3043	2565	2940	2866	1926	4227	3865	3048
gene-LOC119872116	0	0	0	0	0	0	0	0	0
gene-ERRFI1	1569	1897	1330	827	714	591	759	664	1299
gene-LOC119871910	0	0	0	1	0	0	0	0	6
gene-LOC106558837	4	3	4	5	0	6	0	0	0
gene-LOC102155776	710	1365	651	416	342	305	406	230	578
gene-LOC111095984	87	302	85	71	47	56	70	33	66
gene-LOC119871911	0	0	0	1	0	0	0	0	0
gene-SLC45A1	205	333	345	123	91	128	14	22	10
gene-RERE	1928	2976	2105	2412	1393	1896	3059	2088	2923
gene-LOC489638	0	0	15	6	0	2	0	0	0
gene-ENO1	40795	46205	39862	61319	39314	34307	42622	26453	26414
gene-LOC100688505	5	7	8	0	0	7	1	0	0
gene-LOC119872106	0	5	0	3	0	0	0	0	0
gene-CA6	0	0	0	0	1	2	1	0	1
gene-LOC489640	0	0	0	1	0	1	1	0	0
gene-GPR157	27	36	79	42	57	82	245	227	117
gene-MIR34A	0	0	0	0	0	0	0	0	0
rna-NR_049328.1	0	0	0	0	0	0	0	0	0
gene-LOC111095987	13	3	0	1	1	1	14	16	8
gene-LOC111095988	10	9	4	1	5	0	10	19	4
gene-LOC111095990	226	324	250	300	184	239	176	152	203
gene-H6PD	4077	5191	3918	3906	2684	3403	2771	2333	2738
gene-SPSB1	645	719	303	693	767	364	887	889	614
gene-LOC119871912	0	14	0	11	6	9	3	8	1
gene-LOC111095991	1	0	1	0	2	0	0	0	1
gene-LOC119872029	0	0	0	0	0	0	2	0	0
gene-SLC25A33	430	309	228	243	273	173	341	387	216
gene-TMEM201	1216	965	542	813	873	591	795	1146	649
gene-LOC119872030	31	29	51	88	18	61	6	7	10
gene-LOC111095993	72	78	66	157	81	117	59	38	76
gene-PIK3CD	23759	24237	21443	20572	17010	16966	10498	8441	15365
gene-LOC479600	2169	2704	2397	2463	1803	2234	1452	1151	2131
gene-LOC119872068	0	0	4	3	4	0	0	0	0
gene-LOC111095992	0	3	0	0	0	0	0	0	0
gene-LOC119871913	0	7	0	0	0	0	0	0	0
gene-LZIC	1051	1287	1412	1212	724	956	690	808	951
gene-NMNAT1	404	422	394	342	252	316	285	297	231
gene-RBP7	0	0	3	0	0	0	2	0	5
gene-LOC119871914	0	4	0	0	0	0	0	0	0
gene-UBE4B	2485	2092	1401	1690	1465	1030	2201	1874	1581
gene-LOC102153284	179	191	83	164	123	68	189	150	140
gene-LOC102153218	6	0	4	6	0	0	1	0	0
gene-KIF1B	888	1098	738	1031	866	685	1498	1591	1177
gene-LOC100682766	0	0	0	0	2	0	4	3	0
gene-LOC111095994	0	0	0	0	0	0	0	0	3
gene-LOC106558838	0	0	0	0	2	4	0	0	0
gene-LOC489647	12	6	21	36	15	32	15	20	30
gene-GAS8	147	113	92	143	112	96	142	159	138
gene-DBNDD1	113	209	120	187	68	162	133	112	187
gene-LOC111096076	314	531	371	339	242	279	381	334	266
gene-CENPBD1	416	429	417	363	246	309	314	356	322
gene-DEF8	1067	1357	1482	1274	799	1128	861	609	1113
gene-TUBB3	25	8	22	16	4	12	1	3	7
gene-MC1R	3	5	0	3	0	4	1	0	2
gene-TCF25	4085	4187	3735	3478	2612	2559	3933	3241	3444
gene-SPIRE2	14	2	1	5	15	1	43	83	36
gene-LOC111095995	7	4	0	4	9	1	9	27	17
gene-FANCA	2983	1723	1266	1166	1456	833	1103	1524	822
gene-ZNF276	2112	2323	1951	1894	1339	1358	1476	1381	1470
gene-VPS9D1	423	641	430	494	283	396	398	320	390
gene-SPATA2L	1449	1585	1640	1283	934	1103	744	886	842
gene-CDK10	677	757	848	867	601	877	515	454	584
gene-CHMP1A	3226	3301	2999	2791	2327	2226	1856	1804	2513
gene-LOC119871916	40	32	20	30	24	24	33	25	23
gene-DPEP1	26	24	27	26	23	23	36	34	29
gene-LOC102155777	9	14	0	8	7	17	9	4	7
gene-CPNE7	168	113	87	136	134	63	95	137	79
gene-RPL13	38266	53238	46414	46363	28851	37510	33009	31366	29585
gene-LOC119872058	0	0	0	0	0	0	0	0	0
gene-SPG7	1588	1341	1217	1214	1123	928	1344	1510	1133
gene-ANKRD11	6869	9646	5848	7871	5146	4286	5676	3763	4896
gene-SLC22A31	0	0	0	0	0	0	0	0	0
gene-CDH15	0	0	0	0	1	0	0	0	0
gene-ACSF3	391	438	432	474	379	377	371	419	392
gene-LOC119871917	0	0	0	0	0	0	0	0	0
gene-CBFA2T3	15	53	194	11	8	92	550	389	225
gene-PABPN1L	7	11	25	26	7	14	5	8	9
gene-TRAPPC2L	247	288	185	236	257	140	254	289	206
gene-GALNS	376	402	429	560	280	382	419	308	535
gene-APRT	1992	2321	2392	2123	1921	1754	2087	2221	2121
gene-CDT1	4415	2193	1931	2639	3324	1679	2245	3124	1996
gene-PIEZO1	2590	3118	2863	3164	2606	2812	9550	7816	5247
gene-LOC102151626	12	8	2	12	5	7	12	5	14
gene-CTU2	670	670	532	612	636	475	482	709	471
gene-RNF166	1259	1199	1082	1267	842	861	891	876	848
gene-SNAI3	18	27	16	28	17	22	33	23	23
gene-LOC106558842	0	0	3	11	3	16	0	0	0
gene-LOC111095997	92	106	111	127	74	100	82	53	59
gene-MVD	5098	4443	3105	4415	3864	2824	4381	3710	3033
gene-CYBA	2106	2360	2950	3063	2594	2553	3492	3167	3300
gene-IL17C	3	1	3	0	1	2	0	1	0
gene-ZC3H18	4158	3041	2457	2845	3077	1977	2677	3174	2323
gene-LOC119871918	34	66	22	35	71	12	67	85	131
gene-ZFPM1	602	667	298	530	349	293	710	676	1191
gene-ZNF469	22	8	2	78	109	26	800	1030	513
gene-BANP	465	277	244	359	296	253	178	171	215
gene-CA5A	0	0	0	0	0	0	0	0	0
gene-LOC106558833	2	0	4	1	3	0	4	7	4
gene-SLC7A5	4502	6181	2737	5545	3378	2224	5829	4558	2688
gene-LOC119871920	0	0	0	5	0	0	6	0	0
gene-LOC119871919	3	7	0	0	1	0	2	0	0
gene-KLHDC4	2153	1536	1235	1634	1551	1108	1308	1685	1427
gene-JPH3	11	21	5	30	11	27	3	3	4
gene-LOC119871921	1	45	16	58	25	50	11	10	12
gene-LOC119871922	0	0	0	0	0	1	0	1	0
gene-LOC111096001	3	0	0	0	0	0	0	0	0
gene-LOC102152720	0	6	2	0	0	0	0	0	0
gene-LOC111096000	0	0	0	0	0	0	0	0	4
gene-ZCCHC14	262	439	179	334	272	242	601	346	784
gene-MAP1LC3B	1372	1929	1908	1943	1048	1670	1903	1592	2261
gene-LOC119871923	343	437	406	480	258	405	493	385	489
gene-FBXO31	1180	1040	816	1144	810	736	885	925	765
gene-C5H16orf95	159	319	240	308	155	250	188	188	245
gene-LOC102153014	82	146	80	127	70	142	61	78	67
gene-LOC106558843	0	0	0	0	0	0	0	0	0
gene-LOC111096005	0	0	0	0	0	0	0	0	0
gene-LOC111096006	0	0	3	0	0	0	0	0	0
gene-LOC111096122	0	0	0	0	0	0	0	0	0
gene-LOC111096007	0	0	0	0	0	0	0	0	0
gene-FOXC2	0	0	0	0	0	0	0	0	0
gene-LOC102153392	314	257	227	166	141	125	165	130	137
gene-FOXL1	0	0	0	0	0	0	5	0	4
gene-LOC119863920	0	0	0	1	1	0	0	0	3
gene-MTHFSD	1010	760	621	464	350	371	439	349	410
gene-FOXF1	8	18	1	4	4	4	1	4	13
gene-LOC102153633	0	0	0	0	0	0	0	0	0
gene-LOC111096009	0	0	0	0	0	0	0	0	0
gene-LOC106558853	0	0	0	0	0	0	0	0	0
gene-LOC119871925	0	0	0	0	0	0	0	2	0
gene-LOC119871924	0	0	0	0	0	0	0	0	0
gene-LOC119871926	4	0	1	1	0	0	14	4	18
gene-IRF8	1569	1394	1339	615	502	409	3673	3307	2263
gene-LOC100684304	0	0	0	0	0	0	0	0	0
gene-COX4I1	7407	5834	4434	4901	4636	3288	5624	5574	4983
gene-EMC8	1349	588	547	669	896	422	875	1553	645
gene-GINS2	547	315	280	377	384	175	243	369	168
gene-GSE1	1487	1351	1249	1666	1025	1375	1908	1663	1453
gene-LOC111096011	400	411	372	510	326	378	585	527	406
gene-LOC119871928	0	0	0	0	0	0	0	0	0
gene-LOC119871927	0	0	0	0	0	0	0	0	0
gene-LOC111096010	0	0	0	0	0	0	0	0	0
gene-LOC119872031	0	0	0	0	0	0	0	0	0
gene-CIBAR2	0	0	0	0	0	0	0	0	0
gene-LOC119871929	3	1	0	0	0	5	0	0	0
gene-KIAA0513	418	701	640	732	301	560	567	245	762
gene-LOC119871930	6	16	6	15	15	22	1	2	19
gene-ZDHHC7	2773	2432	1879	2263	1818	1783	1736	2377	1613
gene-LOC119872032	0	0	0	0	0	0	0	0	0
gene-CRISPLD2	42	20	16	37	51	39	114	185	22
gene-LOC111096014	9	13	16	20	19	22	28	27	6
gene-USP10	4698	3306	2530	3156	2898	2113	2734	3544	2491
gene-LOC102152139	0	7	2	5	1	0	0	0	0
gene-LOC119872089	2	4	0	1	0	2	0	0	0
gene-KLHL36	1544	2323	2106	2337	1301	1901	1399	984	2018
gene-COTL1	21986	22478	19751	22877	18213	14406	21260	19600	19290
gene-LOC102152359	5	28	18	15	7	18	23	13	16
gene-MEAK7	386	657	668	554	385	388	547	365	497
gene-ATP2C2	31	13	12	2	6	10	39	22	20
gene-LOC102152587	0	0	0	0	0	0	0	0	0
gene-WFDC1	0	0	0	1	0	0	0	0	2
gene-KCNG4	0	0	0	0	0	0	0	0	0
gene-ADAD2	0	0	0	0	0	0	0	0	0
gene-LOC119871931	85	116	60	130	115	96	95	127	103
gene-TAF1C	1288	1432	1353	1435	938	1187	754	1005	702
gene-LOC119881486	117	76	39	49	32	43	75	52	34
gene-LOC119881490	0	0	0	0	0	0	0	0	0
gene-LOC119876313	0	0	0	0	0	0	0	0	0
gene-DNAAF1	27	16	7	17	2	9	19	7	16
gene-HSDL1	131	130	196	126	94	127	221	136	201
gene-MBTPS1	4881	4612	4854	4220	2920	3465	3623	3307	3913
gene-LOC111096015	389	503	514	346	264	285	311	403	326
gene-SLC38A8	2	0	0	0	0	0	0	0	5
gene-LOC119871932	0	0	2	0	0	0	0	0	0
gene-NECAB2	0	0	3	0	5	0	1	1	0
gene-LOC111096016	0	0	0	0	0	0	0	0	0
gene-OSGIN1	0	5	5	4	6	14	13	20	18
gene-LOC119871933	0	4	2	2	0	1	0	16	0
gene-LOC111096017	0	2	10	1	3	4	3	0	2
gene-MLYCD	1452	1485	951	1143	956	731	835	978	911
gene-LOC119872033	0	0	0	0	0	0	0	0	0
gene-HSBP1	1227	1311	1193	1333	1121	995	1361	1255	1121
gene-LOC106558854	5	2	2	3	3	0	0	1	0
gene-CDH13	7	11	4	5	9	0	8	10	10
gene-LOC102153286	0	0	0	0	0	0	0	0	0
gene-LOC111096018	0	0	0	0	0	0	0	0	0
gene-LOC102153763	0	0	0	0	0	0	0	0	0
gene-LOC111096123	3	2	8	2	2	5	9	2	4
gene-LOC100686562	0	0	0	0	0	0	0	0	0
gene-MPHOSPH6	946	853	776	734	704	576	891	1095	766
gene-LOC119871934	0	0	0	0	0	0	0	0	0
gene-HSD17B2	0	0	0	0	2	0	0	0	0
gene-LOC119871976	0	0	0	0	0	0	0	0	0
gene-SDR42E1	120	229	182	192	81	195	179	180	165
gene-PLCG2	720	613	1569	706	590	747	6838	6080	3138
gene-LOC102154738	166	197	163	279	172	265	177	171	105
gene-LOC119871937	57	72	35	88	52	120	55	49	28
gene-LOC119871936	5	7	0	9	6	6	4	1	3
gene-CMIP	3061	3031	1991	2340	2199	1594	1793	1267	1472
gene-LOC111096019	1	1	3	9	3	8	0	0	0
gene-LOC119871938	0	0	0	0	0	0	0	0	0
gene-LOC111096020	0	4	0	1	0	0	5	1	0
gene-LOC102154784	0	7	3	4	2	0	0	6	4
gene-LOC119871935	341	308	195	195	222	172	140	133	155
gene-LOC119872034	0	0	2	0	0	0	0	0	0
gene-GAN	2715	3803	2557	3381	2217	2201	2306	2505	2044
gene-LOC119871977	8	1	1	2	4	0	1	0	2
gene-LOC102154971	51	40	43	65	24	24	43	55	38
gene-BCO1	13	5	0	7	3	9	10	10	6
gene-LOC119871939	0	0	0	0	0	0	0	0	0
gene-LOC119871940	0	0	0	0	0	0	0	0	0
gene-PKD1L2	0	0	0	0	0	0	0	0	1
gene-GCSH	158	193	127	193	129	111	121	194	112
gene-C5H16orf46	0	3	0	3	0	2	1	7	0
gene-ATMIN	2050	1376	1108	1169	1079	784	1468	1720	1265
gene-CENPN	1400	591	536	767	965	371	570	856	544
gene-CMC2	3471	2310	2218	2425	2014	1625	2231	2498	2575
gene-LOC111096023	0	7	0	0	2	0	0	0	1
gene-LOC111096024	0	0	0	0	0	0	0	0	0
gene-CDYL2	4537	3978	3522	3788	2318	2285	3656	2438	3247
gene-LOC119871942	11	16	17	17	14	15	35	17	12
gene-LOC119871941	3	2	0	2	0	0	0	1	1
gene-DYNLRB2	76	100	34	41	52	25	114	95	97
gene-LOC102156069	69	103	98	166	64	137	117	105	147
gene-LOC111096026	13	0	3	0	1	0	8	0	0
gene-LOC102156020	0	0	0	0	0	0	0	0	0
gene-LOC119871943	13	5	23	37	12	45	44	20	22
gene-MAF	757	1754	3167	2761	1167	2986	2757	1516	5352
gene-WWOX	952	1037	1114	1048	609	837	1114	836	1153
gene-LOC111096027	8	13	0	2	4	1	3	0	0
gene-LOC102156251	184	192	216	196	107	158	242	161	183
gene-LOC102156567	3	9	5	1	0	0	0	4	2
gene-CLEC3A	0	0	0	0	0	0	0	0	0
gene-VAT1L	0	0	0	0	0	0	0	0	0
gene-LOC119872059	0	0	0	0	0	0	0	0	0
gene-LOC119872119	0	0	0	0	0	0	0	0	0
gene-NUDT7	267	190	200	213	149	155	135	169	201
gene-LOC119872035	0	0	0	0	0	0	0	0	0
gene-LOC111096124	0	0	0	0	0	0	0	0	0
gene-LOC111096125	0	0	0	0	0	0	0	0	0
gene-LOC111096126	0	0	0	0	0	0	0	0	0
gene-ADAMTS18	0	3	0	0	0	0	0	0	0
gene-LOC111096078	0	0	0	0	0	0	0	0	0
gene-SYCE1L	3	1	5	9	3	6	9	1	2
gene-MON1B	4229	4213	3205	3668	2666	2938	2640	2205	2889
gene-LOC111096028	7	11	3	12	8	16	18	11	9
gene-LOC111096029	0	0	0	0	0	0	0	0	0
gene-LOC102154527	0	0	0	0	0	0	0	0	0
gene-LOC111096030	0	0	0	0	0	0	0	0	0
gene-LOC119871944	0	0	0	0	0	0	0	0	0
gene-LOC106558849	0	0	0	0	0	0	0	0	0
gene-LOC119881473	0	0	0	0	0	0	0	0	0
gene-LOC111096127	0	0	0	0	0	0	0	0	0
gene-LOC119872039	0	0	0	0	0	0	0	0	0
gene-LOC119871945	0	0	0	0	0	0	0	0	0
gene-LOC102157237	0	0	0	0	0	0	0	0	0
gene-CNTNAP4	0	0	0	0	0	0	1	0	0
gene-LOC111096128	0	0	0	0	0	0	0	0	0
gene-LOC490392	17	9	9	2	3	2	10	0	2
gene-LOC106558846	0	0	0	0	0	0	0	0	0
gene-LOC111096032	0	0	0	0	0	0	0	0	0
gene-DUXB	16	37	33	20	6	16	27	37	21
gene-TERF2IP	4054	4383	3969	4340	3078	2930	3721	3269	3308
gene-LOC119871947	15	28	16	25	11	12	11	11	15
gene-KARS1	13224	15253	8559	10827	7833	7393	9199	8494	6993
gene-LOC119871946	4273	5020	2864	3663	2562	2440	2961	2877	2131
gene-ADAT1	778	820	650	617	480	648	551	730	559
gene-LOC119871948	120	108	96	111	108	86	66	130	100
gene-LOC119872085	5	4	2	2	5	0	4	7	5
gene-LOC119872107	8	4	4	4	1	0	0	1	3
gene-GABARAPL2	1256	1614	1630	1089	739	780	1309	919	1294
gene-TMEM231	17	12	8	11	19	4	12	13	16
gene-LOC489707	0	4	0	0	1	5	12	25	14
gene-TMEM170A	600	491	422	386	385	313	324	516	292
gene-CFDP1	1480	1207	831	1033	849	686	983	1014	818
gene-BCAR1	125	66	34	24	81	15	173	259	64
gene-LOC111096033	0	0	0	0	0	0	1	0	0
gene-LOC119881487	0	0	0	0	0	0	0	0	0
gene-LOC479649	0	0	0	0	0	0	0	0	0
gene-CTRB2	0	0	0	0	0	0	0	0	0
gene-ZFP1	625	702	633	639	414	546	457	389	524
gene-LDHD	67	97	43	121	92	61	119	118	49
gene-ZNRF1	2071	2638	2033	2724	2047	1836	1745	1594	1553
gene-WDR59	878	968	931	817	555	598	603	569	672
gene-FA2H	0	1	0	0	0	0	0	0	2
gene-LOC119871949	0	4	0	0	0	0	0	1	0
gene-RFWD3	2242	1633	1348	1538	1518	1115	1245	1314	971
gene-LOC119871950	0	0	0	0	0	0	0	0	0
gene-LOC119874964	0	0	0	0	0	0	0	0	0
gene-GLG1	4452	5307	4495	4373	2876	3446	3917	2612	3706
gene-LOC100855943	0	3	1	0	0	4	0	0	0
gene-LOC119871978	0	0	0	0	0	0	0	0	0
gene-LOC119871951	3	4	0	2	1	0	0	0	0
gene-LOC119872094	0	1	1	0	0	0	0	0	0
gene-LOC111096035	1644	1969	1558	1644	1008	1406	1021	841	1276
gene-LOC111096129	7	20	0	2	3	11	0	5	7
gene-PDPR	2031	2473	2007	1726	1109	1253	1441	1160	1336
gene-CLEC18C	0	0	0	0	0	0	0	0	0
gene-LOC610465	12	9	2	4	7	10	4	4	7
gene-TRNAG-GCC-2	0	0	0	0	0	0	0	0	0
gene-EXOSC6	820	695	694	673	739	448	497	736	472
gene-AARS1	5196	4982	3209	4471	3343	2445	5149	4723	3685
gene-DDX19B	1520	1119	969	1075	861	941	860	922	868
gene-LOC119871952	261	168	186	230	156	151	203	166	171
gene-DDX19A	3704	2028	1724	1915	2073	1507	2098	2794	1672
gene-ST3GAL2	2965	3250	2508	3381	2352	2113	2380	2159	2287
gene-LOC119871953	802	956	693	1021	687	631	719	646	663
gene-LOC119871955	5	3	1	4	0	3	1	0	0
gene-LOC119872096	0	2	1	0	0	1	0	0	4
gene-LOC111096036	0	9	8	6	2	0	3	5	0
gene-FCSK	766	934	980	851	662	691	727	580	798
gene-LOC119872113	0	0	0	2	1	0	0	0	0
gene-COG4	2860	2648	2436	2213	1586	1854	1919	1459	1764
gene-SF3B3	12721	7968	6380	6247	7484	4621	6622	8451	6368
gene-LOC119872072	0	1	0	0	1	0	2	0	0
gene-LOC119872073	1	6	0	9	6	9	10	3	2
gene-LOC100688050	0	5	1	5	0	8	2	2	2
gene-IL34	0	18	3	20	9	12	14	9	2
gene-MTSS2	34	64	103	88	22	61	53	30	81
gene-LOC119871954	0	14	0	3	6	3	0	2	5
gene-VAC14	2167	1399	1255	1419	1388	831	1402	1356	1258
gene-LOC119871956	17	15	9	15	6	16	40	20	9
gene-TRNAG-GCC-3	0	0	0	0	0	0	0	0	0
gene-TRNAG-GCC-4	0	0	0	4	0	0	3	1	0
gene-TRNAG-GCC-5	5	0	2	0	0	0	0	3	0
gene-HYDIN	10	8	19	9	6	6	7	3	7
gene-LOC106558856	0	3	2	5	0	0	1	0	0
gene-LOC119872042	0	0	0	0	0	0	0	0	0
gene-LOC119871957	0	0	0	0	0	0	0	0	0
gene-LOC102156275	0	0	0	0	0	0	0	0	0
gene-CMTR2	875	965	780	748	498	545	620	605	728
gene-LOC102156521	0	0	0	0	0	0	0	0	0
gene-CALB2	0	0	0	0	0	0	0	0	0
gene-LOC119871958	0	0	0	2	0	0	1	2	0
gene-TRNAL-CAA	0	0	0	0	0	0	0	1	0
gene-TLE7	0	0	0	0	1	0	0	0	0
gene-LOC111096040	0	4	5	2	2	6	0	3	0
gene-ZNF23	265	421	368	328	175	330	239	214	216
gene-ZNF19	127	141	114	124	85	99	67	91	59
gene-LOC100683282	0	0	0	0	0	0	0	0	0
gene-LOC119872098	0	0	0	0	0	0	0	0	0
gene-LOC119871765	0	0	0	0	0	0	0	0	0
gene-CHST4	0	0	0	0	0	0	0	0	0
gene-TAT	0	0	0	0	0	0	0	0	0
gene-LOC106558857	0	0	0	0	0	0	0	0	0
gene-LOC119871959	0	0	0	0	0	0	0	0	0
gene-MARVELD3	1	21	0	0	2	0	2	8	0
gene-PHLPP2	405	452	264	280	209	194	277	258	222
gene-AP1G1	3868	3232	2827	2763	2487	1956	2443	2302	2675
gene-LOC119872070	4	2	9	2	2	1	4	0	6
gene-LOC102155152	0	0	0	0	0	0	0	0	0
gene-ATXN1L	1872	1862	1681	1955	1296	1588	1240	1071	1533
gene-ZNF821	99	200	203	247	121	211	132	56	149
gene-LOC111096042	116	167	187	195	138	140	193	111	177
gene-IST1	2886	3071	2962	2834	2037	2116	2277	1879	2297
gene-PKD1L3	1721	1843	1744	1680	1082	1249	1294	1216	1426
gene-DHODH	772	447	302	374	459	331	387	442	210
gene-TXNL4B	1487	1707	1215	1469	998	1089	1349	1331	1184
gene-LOC102152540	1	4	2	8	5	8	21	6	7
gene-LOC479668	12	6	2	3	1	12	10	8	1
gene-DHX38	2649	2169	1747	1869	1702	1354	1818	2006	1433
gene-PMFBP1	0	0	1	0	1	0	0	0	0
gene-LOC111096043	0	0	0	0	0	0	0	0	0
gene-LOC119871961	61	42	36	32	35	23	10	21	25
gene-LOC100856440	0	0	1	0	0	0	0	0	0
gene-LOC102153393	14	39	40	38	14	28	18	9	11
gene-LOC119881488	0	0	0	0	0	0	0	0	0
gene-ZFHX3	84	158	93	120	79	118	113	76	83
gene-LOC119871962	0	4	0	2	0	0	0	3	0
gene-LOC119871960	0	0	0	0	0	0	0	0	0
gene-LOC111096045	2	0	0	1	1	0	0	0	0
gene-LOC111096046	0	0	0	0	0	0	0	0	0
gene-LOC106558860	0	0	0	0	0	0	0	0	0
gene-LOC119872066	0	0	0	0	0	0	0	0	0
gene-LOC111096047	0	0	0	0	0	0	0	0	0
gene-LOC111096048	0	0	0	0	0	0	0	0	0
gene-LOC102153541	0	0	0	0	0	0	0	0	0
gene-LOC100682793	0	0	0	0	0	0	0	0	0
gene-LOC111096049	0	0	0	0	0	0	0	0	0
gene-PSMD7	3792	2011	1638	2012	2318	1342	2320	3195	1965
gene-LOC119872090	0	3	4	5	0	1	0	0	0
gene-WWP2	731	882	944	1051	546	779	818	662	965
gene-MIR140	0	0	0	0	0	0	0	0	0
rna-NR_049327.1	0	0	0	0	0	0	0	0	0
gene-NOB1	2212	1712	1388	1602	1539	1098	1374	2347	1113
gene-LOC119871964	735	559	409	469	458	418	459	713	342
gene-NQO1	1931	1927	717	1859	1888	816	2878	5103	1695
gene-NFAT5	1489	2276	1574	2253	1115	1699	1843	1578	1676
gene-LOC111096051	5	6	8	7	2	4	3	0	1
gene-CYB5B	2091	1546	1273	1272	1428	797	1493	2086	1178
gene-LOC102154393	2	3	2	1	2	0	1	2	3
gene-LOC100855999	2	3	3	3	0	0	0	0	1
gene-TRNAS-ACU	1	0	0	0	0	0	1	0	0
gene-LOC119872036	0	0	0	0	0	0	0	0	0
gene-TERF2	1740	2162	1596	1610	1105	1346	1375	1104	1423
gene-NIP7	4158	3298	2652	3043	2999	2320	2963	3915	2450
gene-TMED6	576	803	695	708	302	625	366	285	414
gene-COG8	3718	3006	2513	2705	2199	2126	2740	2708	2317
gene-VPS4A	3422	2905	2548	2830	2239	2270	2557	2921	2382
gene-SNTB2	762	822	920	700	448	575	331	271	600
gene-UTP4	3719	2460	1582	1713	2007	1306	1897	3008	1433
gene-CHTF8	0	0	0	0	0	0	0	0	0
gene-DERPC	0	0	0	0	0	0	0	0	0
gene-HAS3	129	182	170	162	101	126	61	75	101
gene-LOC610983	34	31	20	14	5	9	7	11	7
gene-TANGO6	620	592	461	482	416	344	398	378	348
gene-LOC100686043	6	0	0	5	0	3	0	1	0
gene-LOC102153562	5	19	6	19	5	2	8	3	3
gene-CDH1	1525	1279	746	932	830	310	461	254	476
gene-LOC100686190	0	0	0	0	0	0	0	0	0
gene-CDH3	0	1	0	2	0	1	0	3	1
gene-LOC119871966	1	0	0	1	14	2	2	0	0
gene-ZFP90	1774	1730	1273	1267	1074	907	1016	725	697
gene-LOC111096053	193	205	110	137	91	69	78	56	83
gene-LOC102155432	0	0	0	0	0	0	0	0	0
gene-SMPD3	24	10	21	22	37	7	6	15	16
gene-PRMT7	1984	2290	1519	1764	1434	1425	1368	1584	1207
gene-SLC7A6OS	1161	1156	894	1153	703	937	739	734	793
gene-SLC7A6	4493	4896	3550	3551	2495	2781	1668	2257	1946
