published_symbol	reason
ENSCAFG00000042477	missing_exact_ROS_symbol
ENSCAFG00000042504	missing_exact_ROS_symbol
ENSCAFG00000042527	missing_exact_ROS_symbol
ENSCAFG00000042528	missing_exact_ROS_symbol
ENSCAFG00000042532	missing_exact_ROS_symbol
ENSCAFG00000042547	missing_exact_ROS_symbol
ENSCAFG00000042548	missing_exact_ROS_symbol
ENSCAFG00000042550	missing_exact_ROS_symbol
ENSCAFG00000042554	missing_exact_ROS_symbol
ENSCAFG00000042558	missing_exact_ROS_symbol
ENSCAFG00000042564	missing_exact_ROS_symbol
ENSCAFG00000042570	missing_exact_ROS_symbol
ENSCAFG00000042572	missing_exact_ROS_symbol
ENSCAFG00000042590	missing_exact_ROS_symbol
ENSCAFG00000042592	missing_exact_ROS_symbol
ENSCAFG00000042598	missing_exact_ROS_symbol
ENSCAFG00000042602	missing_exact_ROS_symbol
ENSCAFG00000042608	missing_exact_ROS_symbol
ENSCAFG00000042622	missing_exact_ROS_symbol
ENSCAFG00000042640	missing_exact_ROS_symbol
ENSCAFG00000042645	missing_exact_ROS_symbol
ENSCAFG00000042669	missing_exact_ROS_symbol
ENSCAFG00000042696	missing_exact_ROS_symbol
ENSCAFG00000042701	missing_exact_ROS_symbol
ENSCAFG00000042715	missing_exact_ROS_symbol
ENSCAFG00000042737	missing_exact_ROS_symbol
ENSCAFG00000042747	missing_exact_ROS_symbol
ENSCAFG00000042754	missing_exact_ROS_symbol
ENSCAFG00000042771	missing_exact_ROS_symbol
ENSCAFG00000042786	missing_exact_ROS_symbol
ENSCAFG00000042798	missing_exact_ROS_symbol
ENSCAFG00000042809	missing_exact_ROS_symbol
ENSCAFG00000042810	missing_exact_ROS_symbol
ENSCAFG00000042822	missing_exact_ROS_symbol
ENSCAFG00000042835	missing_exact_ROS_symbol
ENSCAFG00000042871	missing_exact_ROS_symbol
ENSCAFG00000042877	missing_exact_ROS_symbol
ENSCAFG00000042909	missing_exact_ROS_symbol
ENSCAFG00000042934	missing_exact_ROS_symbol
ENSCAFG00000042945	missing_exact_ROS_symbol
ENSCAFG00000042952	missing_exact_ROS_symbol
ENSCAFG00000042967	missing_exact_ROS_symbol
ENSCAFG00000042970	missing_exact_ROS_symbol
ENSCAFG00000043016	missing_exact_ROS_symbol
ENSCAFG00000043048	missing_exact_ROS_symbol
ENSCAFG00000043049	missing_exact_ROS_symbol
ENSCAFG00000043059	missing_exact_ROS_symbol
ENSCAFG00000043090	missing_exact_ROS_symbol
ENSCAFG00000043094	missing_exact_ROS_symbol
ENSCAFG00000043115	missing_exact_ROS_symbol
ENSCAFG00000043118	missing_exact_ROS_symbol
ENSCAFG00000043121	missing_exact_ROS_symbol
ENSCAFG00000043144	missing_exact_ROS_symbol
ENSCAFG00000043156	missing_exact_ROS_symbol
ENSCAFG00000043160	missing_exact_ROS_symbol
ENSCAFG00000043167	missing_exact_ROS_symbol
ENSCAFG00000043173	missing_exact_ROS_symbol
ENSCAFG00000043184	missing_exact_ROS_symbol
ENSCAFG00000043193	missing_exact_ROS_symbol
ENSCAFG00000043201	missing_exact_ROS_symbol
ENSCAFG00000043222	missing_exact_ROS_symbol
ENSCAFG00000043232	missing_exact_ROS_symbol
ENSCAFG00000043233	missing_exact_ROS_symbol
ENSCAFG00000043251	missing_exact_ROS_symbol
ENSCAFG00000043259	missing_exact_ROS_symbol
ENSCAFG00000043266	missing_exact_ROS_symbol
ENSCAFG00000043280	missing_exact_ROS_symbol
ENSCAFG00000043314	missing_exact_ROS_symbol
ENSCAFG00000043319	missing_exact_ROS_symbol
ENSCAFG00000043327	missing_exact_ROS_symbol
ENSCAFG00000043332	missing_exact_ROS_symbol
ENSCAFG00000043343	missing_exact_ROS_symbol
ENSCAFG00000043350	missing_exact_ROS_symbol
ENSCAFG00000043360	missing_exact_ROS_symbol
ENSCAFG00000043413	missing_exact_ROS_symbol
ENSCAFG00000043418	missing_exact_ROS_symbol
ENSCAFG00000043421	missing_exact_ROS_symbol
ENSCAFG00000043434	missing_exact_ROS_symbol
ENSCAFG00000043450	missing_exact_ROS_symbol
ENSCAFG00000043472	missing_exact_ROS_symbol
ENSCAFG00000043478	missing_exact_ROS_symbol
ENSCAFG00000043483	missing_exact_ROS_symbol
ENSCAFG00000043492	missing_exact_ROS_symbol
ENSCAFG00000043502	missing_exact_ROS_symbol
ENSCAFG00000043504	missing_exact_ROS_symbol
ENSCAFG00000043519	missing_exact_ROS_symbol
ENSCAFG00000043522	missing_exact_ROS_symbol
ENSCAFG00000043529	missing_exact_ROS_symbol
ENSCAFG00000043550	missing_exact_ROS_symbol
ENSCAFG00000043577	missing_exact_ROS_symbol
ENSCAFG00000043589	missing_exact_ROS_symbol
ENSCAFG00000043594	missing_exact_ROS_symbol
ENSCAFG00000043604	missing_exact_ROS_symbol
ENSCAFG00000043606	missing_exact_ROS_symbol
ENSCAFG00000043612	missing_exact_ROS_symbol
ENSCAFG00000043614	missing_exact_ROS_symbol
ENSCAFG00000043616	missing_exact_ROS_symbol
ENSCAFG00000043621	missing_exact_ROS_symbol
ENSCAFG00000043633	missing_exact_ROS_symbol
ENSCAFG00000043645	missing_exact_ROS_symbol
ENSCAFG00000043646	missing_exact_ROS_symbol
ENSCAFG00000043654	missing_exact_ROS_symbol
ENSCAFG00000043705	missing_exact_ROS_symbol
ENSCAFG00000043718	missing_exact_ROS_symbol
ENSCAFG00000043720	missing_exact_ROS_symbol
ENSCAFG00000043730	missing_exact_ROS_symbol
ENSCAFG00000043740	missing_exact_ROS_symbol
ENSCAFG00000043759	missing_exact_ROS_symbol
ENSCAFG00000043772	missing_exact_ROS_symbol
ENSCAFG00000043788	missing_exact_ROS_symbol
ENSCAFG00000043791	missing_exact_ROS_symbol
ENSCAFG00000043803	missing_exact_ROS_symbol
ENSCAFG00000043816	missing_exact_ROS_symbol
ENSCAFG00000043820	missing_exact_ROS_symbol
ENSCAFG00000043821	missing_exact_ROS_symbol
ENSCAFG00000043839	missing_exact_ROS_symbol
ENSCAFG00000043851	missing_exact_ROS_symbol
ENSCAFG00000043856	missing_exact_ROS_symbol
ENSCAFG00000043857	missing_exact_ROS_symbol
ENSCAFG00000043862	missing_exact_ROS_symbol
ENSCAFG00000043872	missing_exact_ROS_symbol
ENSCAFG00000043905	missing_exact_ROS_symbol
ENSCAFG00000043906	missing_exact_ROS_symbol
ENSCAFG00000043911	missing_exact_ROS_symbol
ENSCAFG00000043918	missing_exact_ROS_symbol
ENSCAFG00000043922	missing_exact_ROS_symbol
ENSCAFG00000043925	missing_exact_ROS_symbol
ENSCAFG00000043942	missing_exact_ROS_symbol
ENSCAFG00000043960	missing_exact_ROS_symbol
ENSCAFG00000043961	missing_exact_ROS_symbol
ENSCAFG00000043982	missing_exact_ROS_symbol
ENSCAFG00000043995	missing_exact_ROS_symbol
ENSCAFG00000044003	missing_exact_ROS_symbol
ENSCAFG00000044010	missing_exact_ROS_symbol
ENSCAFG00000044026	missing_exact_ROS_symbol
ENSCAFG00000044031	missing_exact_ROS_symbol
ENSCAFG00000044033	missing_exact_ROS_symbol
ENSCAFG00000044043	missing_exact_ROS_symbol
ENSCAFG00000044046	missing_exact_ROS_symbol
ENSCAFG00000044053	missing_exact_ROS_symbol
ENSCAFG00000044075	missing_exact_ROS_symbol
ENSCAFG00000044092	missing_exact_ROS_symbol
ENSCAFG00000044122	missing_exact_ROS_symbol
ENSCAFG00000044133	missing_exact_ROS_symbol
ENSCAFG00000044137	missing_exact_ROS_symbol
ENSCAFG00000044143	missing_exact_ROS_symbol
ENSCAFG00000044149	missing_exact_ROS_symbol
ENSCAFG00000044178	missing_exact_ROS_symbol
ENSCAFG00000044226	missing_exact_ROS_symbol
ENSCAFG00000044227	missing_exact_ROS_symbol
ENSCAFG00000044235	missing_exact_ROS_symbol
ENSCAFG00000044246	missing_exact_ROS_symbol
ENSCAFG00000044253	missing_exact_ROS_symbol
ENSCAFG00000044261	missing_exact_ROS_symbol
ENSCAFG00000044295	missing_exact_ROS_symbol
ENSCAFG00000044300	missing_exact_ROS_symbol
ENSCAFG00000044317	missing_exact_ROS_symbol
ENSCAFG00000044361	missing_exact_ROS_symbol
ENSCAFG00000044380	missing_exact_ROS_symbol
ENSCAFG00000044395	missing_exact_ROS_symbol
ENSCAFG00000044398	missing_exact_ROS_symbol
ENSCAFG00000044426	missing_exact_ROS_symbol
ENSCAFG00000044430	missing_exact_ROS_symbol
ENSCAFG00000044469	missing_exact_ROS_symbol
ENSCAFG00000044475	missing_exact_ROS_symbol
ENSCAFG00000044478	missing_exact_ROS_symbol
ENSCAFG00000044483	missing_exact_ROS_symbol
ENSCAFG00000044493	missing_exact_ROS_symbol
ENSCAFG00000044547	missing_exact_ROS_symbol
ENSCAFG00000044564	missing_exact_ROS_symbol
ENSCAFG00000044610	missing_exact_ROS_symbol
ENSCAFG00000044623	missing_exact_ROS_symbol
ENSCAFG00000044628	missing_exact_ROS_symbol
ENSCAFG00000044667	missing_exact_ROS_symbol
ENSCAFG00000044673	missing_exact_ROS_symbol
ENSCAFG00000044677	missing_exact_ROS_symbol
ENSCAFG00000044682	missing_exact_ROS_symbol
ENSCAFG00000044694	missing_exact_ROS_symbol
ENSCAFG00000044726	missing_exact_ROS_symbol
ENSCAFG00000044731	missing_exact_ROS_symbol
ENSCAFG00000044733	missing_exact_ROS_symbol
ENSCAFG00000044740	missing_exact_ROS_symbol
ENSCAFG00000044763	missing_exact_ROS_symbol
ENSCAFG00000044776	missing_exact_ROS_symbol
ENSCAFG00000044788	missing_exact_ROS_symbol
ENSCAFG00000044804	missing_exact_ROS_symbol
ENSCAFG00000044806	missing_exact_ROS_symbol
ENSCAFG00000044812	missing_exact_ROS_symbol
ENSCAFG00000044824	missing_exact_ROS_symbol
ENSCAFG00000044849	missing_exact_ROS_symbol
ENSCAFG00000044852	missing_exact_ROS_symbol
ENSCAFG00000044854	missing_exact_ROS_symbol
ENSCAFG00000044861	missing_exact_ROS_symbol
ENSCAFG00000044862	missing_exact_ROS_symbol
ENSCAFG00000044872	missing_exact_ROS_symbol
ENSCAFG00000044875	missing_exact_ROS_symbol
ENSCAFG00000044878	missing_exact_ROS_symbol
ENSCAFG00000044891	missing_exact_ROS_symbol
ENSCAFG00000044893	missing_exact_ROS_symbol
ENSCAFG00000044894	missing_exact_ROS_symbol
ENSCAFG00000044898	missing_exact_ROS_symbol
ENSCAFG00000044907	missing_exact_ROS_symbol
ENSCAFG00000044911	missing_exact_ROS_symbol
ENSCAFG00000044916	missing_exact_ROS_symbol
ENSCAFG00000044918	missing_exact_ROS_symbol
ENSCAFG00000044963	missing_exact_ROS_symbol
ENSCAFG00000045001	missing_exact_ROS_symbol
ENSCAFG00000045004	missing_exact_ROS_symbol
ENSCAFG00000045013	missing_exact_ROS_symbol
ENSCAFG00000045014	missing_exact_ROS_symbol
ENSCAFG00000045019	missing_exact_ROS_symbol
ENSCAFG00000045021	missing_exact_ROS_symbol
ENSCAFG00000045033	missing_exact_ROS_symbol
ENSCAFG00000045038	missing_exact_ROS_symbol
ENSCAFG00000045070	missing_exact_ROS_symbol
ENSCAFG00000045085	missing_exact_ROS_symbol
ENSCAFG00000045108	missing_exact_ROS_symbol
ENSCAFG00000045114	missing_exact_ROS_symbol
ENSCAFG00000045130	missing_exact_ROS_symbol
ENSCAFG00000045133	missing_exact_ROS_symbol
ENSCAFG00000045148	missing_exact_ROS_symbol
ENSCAFG00000045155	missing_exact_ROS_symbol
ENSCAFG00000045160	missing_exact_ROS_symbol
ENSCAFG00000045167	missing_exact_ROS_symbol
ENSCAFG00000045182	missing_exact_ROS_symbol
ENSCAFG00000045224	missing_exact_ROS_symbol
ENSCAFG00000045232	missing_exact_ROS_symbol
ENSCAFG00000045242	missing_exact_ROS_symbol
ENSCAFG00000045246	missing_exact_ROS_symbol
ENSCAFG00000045251	missing_exact_ROS_symbol
ENSCAFG00000045253	missing_exact_ROS_symbol
ENSCAFG00000045258	missing_exact_ROS_symbol
ENSCAFG00000045275	missing_exact_ROS_symbol
ENSCAFG00000045287	missing_exact_ROS_symbol
ENSCAFG00000045297	missing_exact_ROS_symbol
ENSCAFG00000045298	missing_exact_ROS_symbol
ENSCAFG00000045310	missing_exact_ROS_symbol
ENSCAFG00000045318	missing_exact_ROS_symbol
ENSCAFG00000045321	missing_exact_ROS_symbol
ENSCAFG00000045329	missing_exact_ROS_symbol
ENSCAFG00000045333	missing_exact_ROS_symbol
ENSCAFG00000045334	missing_exact_ROS_symbol
ENSCAFG00000045340	missing_exact_ROS_symbol
ENSCAFG00000045360	missing_exact_ROS_symbol
ENSCAFG00000045380	missing_exact_ROS_symbol
ENSCAFG00000045397	missing_exact_ROS_symbol
ENSCAFG00000045409	missing_exact_ROS_symbol
ENSCAFG00000045428	missing_exact_ROS_symbol
ENSCAFG00000045439	missing_exact_ROS_symbol
ENSCAFG00000045440	missing_exact_ROS_symbol
ENSCAFG00000045453	missing_exact_ROS_symbol
ENSCAFG00000045488	missing_exact_ROS_symbol
ENSCAFG00000045495	missing_exact_ROS_symbol
ENSCAFG00000045519	missing_exact_ROS_symbol
ENSCAFG00000045525	missing_exact_ROS_symbol
ENSCAFG00000045543	missing_exact_ROS_symbol
ENSCAFG00000045550	missing_exact_ROS_symbol
ENSCAFG00000045570	missing_exact_ROS_symbol
ENSCAFG00000045571	missing_exact_ROS_symbol
ENSCAFG00000045576	missing_exact_ROS_symbol
ENSCAFG00000045584	missing_exact_ROS_symbol
ENSCAFG00000045586	missing_exact_ROS_symbol
ENSCAFG00000045612	missing_exact_ROS_symbol
ENSCAFG00000045619	missing_exact_ROS_symbol
ENSCAFG00000045628	missing_exact_ROS_symbol
ENSCAFG00000045655	missing_exact_ROS_symbol
ENSCAFG00000045658	missing_exact_ROS_symbol
ENSCAFG00000045668	missing_exact_ROS_symbol
ENSCAFG00000045713	missing_exact_ROS_symbol
ENSCAFG00000045715	missing_exact_ROS_symbol
ENSCAFG00000045716	missing_exact_ROS_symbol
ENSCAFG00000045717	missing_exact_ROS_symbol
ENSCAFG00000045759	missing_exact_ROS_symbol
ENSCAFG00000045775	missing_exact_ROS_symbol
ENSCAFG00000045786	missing_exact_ROS_symbol
ENSCAFG00000045803	missing_exact_ROS_symbol
ENSCAFG00000045804	missing_exact_ROS_symbol
ENSCAFG00000045814	missing_exact_ROS_symbol
ENSCAFG00000045817	missing_exact_ROS_symbol
ENSCAFG00000045845	missing_exact_ROS_symbol
ENSCAFG00000045858	missing_exact_ROS_symbol
ENSCAFG00000045861	missing_exact_ROS_symbol
ENSCAFG00000045893	missing_exact_ROS_symbol
ENSCAFG00000045900	missing_exact_ROS_symbol
ENSCAFG00000045906	missing_exact_ROS_symbol
ENSCAFG00000045915	missing_exact_ROS_symbol
ENSCAFG00000045922	missing_exact_ROS_symbol
ENSCAFG00000045923	missing_exact_ROS_symbol
ENSCAFG00000045924	missing_exact_ROS_symbol
ENSCAFG00000045931	missing_exact_ROS_symbol
ENSCAFG00000045946	missing_exact_ROS_symbol
ENSCAFG00000045973	missing_exact_ROS_symbol
ENSCAFG00000046001	missing_exact_ROS_symbol
ENSCAFG00000046002	missing_exact_ROS_symbol
ENSCAFG00000046006	missing_exact_ROS_symbol
ENSCAFG00000046009	missing_exact_ROS_symbol
ENSCAFG00000046047	missing_exact_ROS_symbol
ENSCAFG00000046078	missing_exact_ROS_symbol
ENSCAFG00000046080	missing_exact_ROS_symbol
ENSCAFG00000046117	missing_exact_ROS_symbol
ENSCAFG00000046137	missing_exact_ROS_symbol
ENSCAFG00000046159	missing_exact_ROS_symbol
ENSCAFG00000046168	missing_exact_ROS_symbol
ENSCAFG00000046212	missing_exact_ROS_symbol
ENSCAFG00000046214	missing_exact_ROS_symbol
ENSCAFG00000046229	missing_exact_ROS_symbol
ENSCAFG00000046241	missing_exact_ROS_symbol
ENSCAFG00000046244	missing_exact_ROS_symbol
ENSCAFG00000046247	missing_exact_ROS_symbol
ENSCAFG00000046263	missing_exact_ROS_symbol
ENSCAFG00000046268	missing_exact_ROS_symbol
ENSCAFG00000046270	missing_exact_ROS_symbol
ENSCAFG00000046280	missing_exact_ROS_symbol
ENSCAFG00000046283	missing_exact_ROS_symbol
ENSCAFG00000046284	missing_exact_ROS_symbol
ENSCAFG00000046290	missing_exact_ROS_symbol
ENSCAFG00000046343	missing_exact_ROS_symbol
ENSCAFG00000046351	missing_exact_ROS_symbol
ENSCAFG00000046356	missing_exact_ROS_symbol
ENSCAFG00000046360	missing_exact_ROS_symbol
ENSCAFG00000046371	missing_exact_ROS_symbol
ENSCAFG00000046373	missing_exact_ROS_symbol
ENSCAFG00000046381	missing_exact_ROS_symbol
ENSCAFG00000046386	missing_exact_ROS_symbol
ENSCAFG00000046394	missing_exact_ROS_symbol
ENSCAFG00000046415	missing_exact_ROS_symbol
ENSCAFG00000046440	missing_exact_ROS_symbol
ENSCAFG00000046442	missing_exact_ROS_symbol
ENSCAFG00000046466	missing_exact_ROS_symbol
ENSCAFG00000046469	missing_exact_ROS_symbol
ENSCAFG00000046499	missing_exact_ROS_symbol
ENSCAFG00000046511	missing_exact_ROS_symbol
ENSCAFG00000046514	missing_exact_ROS_symbol
ENSCAFG00000046525	missing_exact_ROS_symbol
ENSCAFG00000046529	missing_exact_ROS_symbol
ENSCAFG00000046545	missing_exact_ROS_symbol
ENSCAFG00000046547	missing_exact_ROS_symbol
ENSCAFG00000046553	missing_exact_ROS_symbol
ENSCAFG00000046557	missing_exact_ROS_symbol
ENSCAFG00000046559	missing_exact_ROS_symbol
ENSCAFG00000046560	missing_exact_ROS_symbol
ENSCAFG00000046564	missing_exact_ROS_symbol
ENSCAFG00000046583	missing_exact_ROS_symbol
ENSCAFG00000046600	missing_exact_ROS_symbol
ENSCAFG00000046612	missing_exact_ROS_symbol
ENSCAFG00000046614	missing_exact_ROS_symbol
ENSCAFG00000046617	missing_exact_ROS_symbol
ENSCAFG00000046637	missing_exact_ROS_symbol
ENSCAFG00000046638	missing_exact_ROS_symbol
ENSCAFG00000046669	missing_exact_ROS_symbol
ENSCAFG00000046675	missing_exact_ROS_symbol
ENSCAFG00000046680	missing_exact_ROS_symbol
ENSCAFG00000046686	missing_exact_ROS_symbol
ENSCAFG00000046698	missing_exact_ROS_symbol
ENSCAFG00000046714	missing_exact_ROS_symbol
ENSCAFG00000046723	missing_exact_ROS_symbol
ENSCAFG00000046724	missing_exact_ROS_symbol
ENSCAFG00000046726	missing_exact_ROS_symbol
ENSCAFG00000046762	missing_exact_ROS_symbol
ENSCAFG00000046770	missing_exact_ROS_symbol
ENSCAFG00000046771	missing_exact_ROS_symbol
ENSCAFG00000046802	missing_exact_ROS_symbol
ENSCAFG00000046803	missing_exact_ROS_symbol
ENSCAFG00000046815	missing_exact_ROS_symbol
ENSCAFG00000046916	missing_exact_ROS_symbol
ENSCAFG00000046938	missing_exact_ROS_symbol
ENSCAFG00000046940	missing_exact_ROS_symbol
ENSCAFG00000046950	missing_exact_ROS_symbol
ENSCAFG00000046955	missing_exact_ROS_symbol
ENSCAFG00000046974	missing_exact_ROS_symbol
ENSCAFG00000046984	missing_exact_ROS_symbol
ENSCAFG00000046992	missing_exact_ROS_symbol
ENSCAFG00000047015	missing_exact_ROS_symbol
ENSCAFG00000047028	missing_exact_ROS_symbol
ENSCAFG00000047043	missing_exact_ROS_symbol
ENSCAFG00000047045	missing_exact_ROS_symbol
ENSCAFG00000047051	missing_exact_ROS_symbol
ENSCAFG00000047055	missing_exact_ROS_symbol
ENSCAFG00000047142	missing_exact_ROS_symbol
ENSCAFG00000047157	missing_exact_ROS_symbol
ENSCAFG00000047159	missing_exact_ROS_symbol
ENSCAFG00000047170	missing_exact_ROS_symbol
ENSCAFG00000047177	missing_exact_ROS_symbol
ENSCAFG00000047178	missing_exact_ROS_symbol
ENSCAFG00000047209	missing_exact_ROS_symbol
ENSCAFG00000047279	missing_exact_ROS_symbol
ENSCAFG00000047292	missing_exact_ROS_symbol
ENSCAFG00000047299	missing_exact_ROS_symbol
ENSCAFG00000047314	missing_exact_ROS_symbol
ENSCAFG00000047343	missing_exact_ROS_symbol
ENSCAFG00000047350	missing_exact_ROS_symbol
ENSCAFG00000047361	missing_exact_ROS_symbol
ENSCAFG00000047363	missing_exact_ROS_symbol
ENSCAFG00000047374	missing_exact_ROS_symbol
ENSCAFG00000047376	missing_exact_ROS_symbol
ENSCAFG00000047380	missing_exact_ROS_symbol
ENSCAFG00000047391	missing_exact_ROS_symbol
ENSCAFG00000047397	missing_exact_ROS_symbol
ENSCAFG00000047423	missing_exact_ROS_symbol
ENSCAFG00000047444	missing_exact_ROS_symbol
ENSCAFG00000047459	missing_exact_ROS_symbol
ENSCAFG00000047485	missing_exact_ROS_symbol
ENSCAFG00000047522	missing_exact_ROS_symbol
ENSCAFG00000047532	missing_exact_ROS_symbol
ENSCAFG00000047538	missing_exact_ROS_symbol
ENSCAFG00000047550	missing_exact_ROS_symbol
ENSCAFG00000047557	missing_exact_ROS_symbol
ENSCAFG00000047568	missing_exact_ROS_symbol
ENSCAFG00000047569	missing_exact_ROS_symbol
ENSCAFG00000047585	missing_exact_ROS_symbol
ENSCAFG00000047603	missing_exact_ROS_symbol
ENSCAFG00000047611	missing_exact_ROS_symbol
ENSCAFG00000047613	missing_exact_ROS_symbol
ENSCAFG00000047615	missing_exact_ROS_symbol
ENSCAFG00000047651	missing_exact_ROS_symbol
ENSCAFG00000047673	missing_exact_ROS_symbol
ENSCAFG00000047680	missing_exact_ROS_symbol
ENSCAFG00000047681	missing_exact_ROS_symbol
ENSCAFG00000047685	missing_exact_ROS_symbol
ENSCAFG00000047696	missing_exact_ROS_symbol
ENSCAFG00000047704	missing_exact_ROS_symbol
ENSCAFG00000047713	missing_exact_ROS_symbol
ENSCAFG00000047734	missing_exact_ROS_symbol
ENSCAFG00000047735	missing_exact_ROS_symbol
ENSCAFG00000047739	missing_exact_ROS_symbol
ENSCAFG00000047755	missing_exact_ROS_symbol
ENSCAFG00000047763	missing_exact_ROS_symbol
ENSCAFG00000047766	missing_exact_ROS_symbol
ENSCAFG00000047776	missing_exact_ROS_symbol
ENSCAFG00000047778	missing_exact_ROS_symbol
ENSCAFG00000047783	missing_exact_ROS_symbol
ENSCAFG00000047785	missing_exact_ROS_symbol
ENSCAFG00000047809	missing_exact_ROS_symbol
ENSCAFG00000047816	missing_exact_ROS_symbol
ENSCAFG00000047821	missing_exact_ROS_symbol
ENSCAFG00000047832	missing_exact_ROS_symbol
ENSCAFG00000047837	missing_exact_ROS_symbol
ENSCAFG00000047865	missing_exact_ROS_symbol
ENSCAFG00000047873	missing_exact_ROS_symbol
ENSCAFG00000047888	missing_exact_ROS_symbol
ENSCAFG00000047898	missing_exact_ROS_symbol
ENSCAFG00000047911	missing_exact_ROS_symbol
ENSCAFG00000047925	missing_exact_ROS_symbol
ENSCAFG00000047960	missing_exact_ROS_symbol
ENSCAFG00000047976	missing_exact_ROS_symbol
ENSCAFG00000047981	missing_exact_ROS_symbol
ENSCAFG00000048001	missing_exact_ROS_symbol
ENSCAFG00000048006	missing_exact_ROS_symbol
ENSCAFG00000048027	missing_exact_ROS_symbol
ENSCAFG00000048036	missing_exact_ROS_symbol
ENSCAFG00000048038	missing_exact_ROS_symbol
ENSCAFG00000048053	missing_exact_ROS_symbol
ENSCAFG00000048076	missing_exact_ROS_symbol
ENSCAFG00000048079	missing_exact_ROS_symbol
ENSCAFG00000048087	missing_exact_ROS_symbol
ENSCAFG00000048119	missing_exact_ROS_symbol
ENSCAFG00000048138	missing_exact_ROS_symbol
ENSCAFG00000048139	missing_exact_ROS_symbol
ENSCAFG00000048140	missing_exact_ROS_symbol
ENSCAFG00000048160	missing_exact_ROS_symbol
ENSCAFG00000048161	missing_exact_ROS_symbol
ENSCAFG00000048174	missing_exact_ROS_symbol
ENSCAFG00000048180	missing_exact_ROS_symbol
ENSCAFG00000048208	missing_exact_ROS_symbol
ENSCAFG00000048252	missing_exact_ROS_symbol
ENSCAFG00000048253	missing_exact_ROS_symbol
ENSCAFG00000048282	missing_exact_ROS_symbol
ENSCAFG00000048327	missing_exact_ROS_symbol
ENSCAFG00000048338	missing_exact_ROS_symbol
ENSCAFG00000048350	missing_exact_ROS_symbol
ENSCAFG00000048351	missing_exact_ROS_symbol
ENSCAFG00000048353	missing_exact_ROS_symbol
ENSCAFG00000048405	missing_exact_ROS_symbol
ENSCAFG00000048414	missing_exact_ROS_symbol
ENSCAFG00000048452	missing_exact_ROS_symbol
ENSCAFG00000048458	missing_exact_ROS_symbol
ENSCAFG00000048467	missing_exact_ROS_symbol
ENSCAFG00000048486	missing_exact_ROS_symbol
ENSCAFG00000048489	missing_exact_ROS_symbol
ENSCAFG00000048499	missing_exact_ROS_symbol
ENSCAFG00000048508	missing_exact_ROS_symbol
ENSCAFG00000048509	missing_exact_ROS_symbol
ENSCAFG00000048513	missing_exact_ROS_symbol
ENSCAFG00000048533	missing_exact_ROS_symbol
ENSCAFG00000048539	missing_exact_ROS_symbol
ENSCAFG00000048541	missing_exact_ROS_symbol
ENSCAFG00000048591	missing_exact_ROS_symbol
ENSCAFG00000048601	missing_exact_ROS_symbol
ENSCAFG00000048606	missing_exact_ROS_symbol
ENSCAFG00000048610	missing_exact_ROS_symbol
ENSCAFG00000048614	missing_exact_ROS_symbol
ENSCAFG00000048619	missing_exact_ROS_symbol
ENSCAFG00000048622	missing_exact_ROS_symbol
ENSCAFG00000048653	missing_exact_ROS_symbol
ENSCAFG00000048659	missing_exact_ROS_symbol
ENSCAFG00000048673	missing_exact_ROS_symbol
ENSCAFG00000048685	missing_exact_ROS_symbol
ENSCAFG00000048687	missing_exact_ROS_symbol
ENSCAFG00000048703	missing_exact_ROS_symbol
ENSCAFG00000048718	missing_exact_ROS_symbol
ENSCAFG00000048719	missing_exact_ROS_symbol
ENSCAFG00000048740	missing_exact_ROS_symbol
ENSCAFG00000048749	missing_exact_ROS_symbol
ENSCAFG00000048792	missing_exact_ROS_symbol
ENSCAFG00000048802	missing_exact_ROS_symbol
ENSCAFG00000048814	missing_exact_ROS_symbol
ENSCAFG00000048820	missing_exact_ROS_symbol
ENSCAFG00000048821	missing_exact_ROS_symbol
ENSCAFG00000048823	missing_exact_ROS_symbol
ENSCAFG00000048830	missing_exact_ROS_symbol
ENSCAFG00000048831	missing_exact_ROS_symbol
ENSCAFG00000048872	missing_exact_ROS_symbol
ENSCAFG00000048887	missing_exact_ROS_symbol
ENSCAFG00000048893	missing_exact_ROS_symbol
ENSCAFG00000048920	missing_exact_ROS_symbol
ENSCAFG00000048924	missing_exact_ROS_symbol
ENSCAFG00000048929	missing_exact_ROS_symbol
ENSCAFG00000048940	missing_exact_ROS_symbol
ENSCAFG00000048946	missing_exact_ROS_symbol
ENSCAFG00000048953	missing_exact_ROS_symbol
ENSCAFG00000048980	missing_exact_ROS_symbol
ENSCAFG00000048992	missing_exact_ROS_symbol
ENSCAFG00000049002	missing_exact_ROS_symbol
ENSCAFG00000049004	missing_exact_ROS_symbol
ENSCAFG00000049006	missing_exact_ROS_symbol
ENSCAFG00000049008	missing_exact_ROS_symbol
ENSCAFG00000049024	missing_exact_ROS_symbol
ENSCAFG00000049033	missing_exact_ROS_symbol
ENSCAFG00000049043	missing_exact_ROS_symbol
ENSCAFG00000049045	missing_exact_ROS_symbol
ENSCAFG00000049081	missing_exact_ROS_symbol
ENSCAFG00000049086	missing_exact_ROS_symbol
ENSCAFG00000049108	missing_exact_ROS_symbol
ENSCAFG00000049113	missing_exact_ROS_symbol
ENSCAFG00000049150	missing_exact_ROS_symbol
ENSCAFG00000049156	missing_exact_ROS_symbol
ENSCAFG00000049173	missing_exact_ROS_symbol
ENSCAFG00000049181	missing_exact_ROS_symbol
