sampleName	Breed/Type	Category	BIOSAMID	runID	sampleName2	sampleName3	sampleName4	Source	AlignmentCenter	Note	inVCF	inAnalyzedSNV	inAnalyzedCNV	effectiveAutosomalMeanCoverage	Sex
VILLCN000123	China	Village_Dogs	SAMN29845482	SRR20326335	FAM000129	ypi3927		KIZ	Michigan	Lac Son Szechwan	YES	TRUE	TRUE	19.22	Male
VILLCN000124	China	Village_Dogs	SAMN29845483	SRR20326334	FAM000130	ypi3928		KIZ	Michigan	Lac Son Szechwan	YES	TRUE	TRUE	19.49	Male
VILLCN000125	China	Village_Dogs	SAMN29845484	SRR20326333	FAM000131	YP5705		KIZ	Michigan	Ya'an Szechwan	YES	TRUE	TRUE	23.84	Male
VILLCN000126	China	Village_Dogs	SAMN29845485	SRR20326331	FAM000132	YP5706		KIZ	Michigan	Ya'an Szechwan	YES	TRUE	TRUE	18.81	Male
VILLCN000127	China	Village_Dogs	SAMN29845486	SRR20326330	FAM000133	YP5707		KIZ	Michigan	Ya'an Szechwan	NO	FALSE	FALSE	20.31	Female
VILLCN000128	China	Village_Dogs	SAMN29845487	SRR20326329	FAM000134	YP5712		KIZ	Michigan	Ya'an Szechwan	YES	TRUE	TRUE	18.28	Male
VILLCN000129	China	Village_Dogs	SAMN29845488	SRR20326328	FAM000135	YP5717		KIZ	Michigan	Ya'an Szechwan	YES	TRUE	TRUE	18.8	Male
VILLCN000130	China	Village_Dogs	SAMN29845489	SRR20326327	FAM000136	YP5721		KIZ	Michigan	Ya'an Szechwan	YES	TRUE	TRUE	18.62	Male
VILLCN000131	China	Village_Dogs	SAMN29845490	SRR20326326	FAM000137	YP5723		KIZ	Michigan	Ya'an Szechwan	YES	TRUE	TRUE	19.91	Female
VILLCN000132	China	Village_Dogs	SAMN29845491	SRR20326325	FAM000138	YP5730		KIZ	Michigan	Ya'an Szechwan	YES	TRUE	TRUE	18.54	Female
VILLCN000133	China	Village_Dogs	SAMN29845492	SRR20326324	FAM000139	YP5734		KIZ	Michigan	Ya'an Szechwan	YES	TRUE	TRUE	19.7	Male
VILLCN000134	China	Village_Dogs	SAMN29845493	SRR20326323	FAM000140	YP5738		KIZ	Michigan	Ya'an Szechwan	YES	TRUE	TRUE	19.55	Male
VILLCN000135	China	Village_Dogs	SAMN29845494	SRR20326322	FAM000141	YP5739		KIZ	Michigan	Ya'an Szechwan	YES	TRUE	TRUE	19.29	Male
VILLCN000136	China	Village_Dogs	SAMN29845495	SRR20326319	FAM000142	YP5743		KIZ	Michigan	Ya'an Szechwan	YES	TRUE	TRUE	20.03	Male
VILLCN000137	China	Village_Dogs	SAMN29845496	SRR20326318	FAM000143	YP5744		KIZ	Michigan	Ya'an Szechwan	YES	TRUE	TRUE	17.86	Female
VILLCN000138	China	Village_Dogs	SAMN29845497	SRR20326317	FAM000144	YP5957		KIZ	Michigan	Xi'an Shaanxi	YES	TRUE	TRUE	19.2	Female
VILLCN000139	China	Village_Dogs	SAMN29845498	SRR20326669	FAM000152	YPi5029		KIZ	Michigan	Dulongjiang Township Yunnan	YES	TRUE	TRUE	20.8	Male
VILLCN000140	China	Village_Dogs	SAMN29845499	SRR20326668	FAM000153	ypi5032		KIZ	Michigan	Dulongjiang Township Yunnan	YES	TRUE	FALSE	19.31	Male
VILLCN000141	China	Village_Dogs	SAMN29845500	SRR20326667	FAM000154	YP5691		KIZ	Michigan	Ruili Yunnan	NO	FALSE	FALSE	14.1	Female
VILLCN000142	China	Village_Dogs	SAMN29845501	SRR20326666	FAM000155	YPi2757		KIZ	Michigan	Wenshan Yunnan	YES	TRUE	FALSE	21.32	Male
VILLCN000143	China	Village_Dogs	SAMN29845502	SRR20326665	FAM000156	YPi2759		KIZ	Michigan	Wenshan Yunnan	YES	TRUE	TRUE	19.61	Male
VILLCN000144	China	Village_Dogs	SAMN29845503	SRR20326664	FAM000158	YP5958		KIZ	Michigan	Xi'an Shaanxi	YES	TRUE	TRUE	17.98	Female
VILLCN000145	China	Village_Dogs	SAMN29845504	SRR20326663	FAM000159	YP5959		KIZ	Michigan	Xi'an Shaanxi	YES	TRUE	TRUE	20.17	Female
VILLCN000146	China	Village_Dogs	SAMN29845505	SRR20326661	FAM000160	YPi2609		KIZ	Michigan	Tongcheng Anhui	YES	TRUE	FALSE	23.32	Male
VILLCN000147	China	Village_Dogs	SAMN29845506	SRR20326660	FAM000161	YP10350		KIZ	Michigan	Tianshui Gansu	YES	TRUE	FALSE	25.26	Female
VILLCN000148	China	Village_Dogs	SAMN29845507	SRR20326659	FAM000162	YP10360		KIZ	Michigan	Tianshui Gansu	YES	TRUE	TRUE	25.88	Female
VILLCN000149	China	Village_Dogs	SAMN29845508	SRR20326658	FAM000163	YPi0264		KIZ	Michigan	XingRen Guizhou	NO	FALSE	FALSE	11.12	Male
VILLCN000150	China	Village_Dogs	SAMN29845509	SRR20326657	FAM000165	YPi2406		KIZ	Michigan	Chongqing Chongqing	NO	FALSE	FALSE	10.98	Male
VILLCN000151	China	Village_Dogs	SAMN29845510	SRR20326656	FAM000166	YPi2432		KIZ	Michigan	Enshi Hubei	NO	FALSE	FALSE	10.36	Female
VILLCN000152	China	Village_Dogs	SAMN29845511	SRR20326655	FAM000170	YP161017-001		KIZ	Michigan	Guyuan Ningxia	YES	TRUE	TRUE	29.25	Female
VILLCN000153	China	Village_Dogs	SAMN29845512	SRR20326654	FAM000171	YP161017-002		KIZ	Michigan	Guyuan Ningxia	YES	TRUE	TRUE	27.02	Male
VILLCN000154	China	Village_Dogs	SAMN29845513	SRR20326653	FAM000172	YP161017-003		KIZ	Michigan	Guyuan Ningxia	YES	TRUE	TRUE	19.6	Female
VILLCR000001	Costa Rica	Village_Dogs	SAMN29845248	SRR20326274	FAM008007	CR6		Cornell	Uppsala	Costa Rica	YES	TRUE	TRUE	20.06	Male
VILLCR000002	Costa Rica	Village_Dogs	SAMN29845249	SRR20326273	FAM008008	CR9		Cornell	Uppsala	Costa Rica	YES	TRUE	TRUE	20.23	Male
VILLCR000003	Costa Rica	Village_Dogs	SAMN29845250	SRR20326272	FAM008009	CR14		Cornell	Uppsala	Costa Rica	YES	TRUE	TRUE	22.73	Male
VILLCU000001	Cuba	Village_Dogs	SAMN29845251	SRR20326271	FAM008014	CU2		Cornell	Uppsala	Cuba	YES	TRUE	TRUE	14.08	Female
VILLFJ000001	Fiji	Village_Dogs	SAMN29845252	SRR20326270	FAM009031	FJ04		Cornell	Uppsala	Fiji	YES	TRUE	TRUE	18.37	Female
VILLFJ000002	Fiji	Village_Dogs	SAMN29845253	SRR20326269	FAM009032	FJ07		Cornell	Uppsala	Fiji	YES	TRUE	TRUE	18.97	Female
VILLFJ000003	Fiji	Village_Dogs	SAMN29845254	SRR20326268	FAM009033	FJ08		Cornell	Uppsala	Fiji	YES	TRUE	TRUE	18.04	Female
VILLFJ000004	Fiji	Village_Dogs	SAMN29845255	SRR20326266	FAM009034	FJ18		Cornell	Uppsala	Fiji	YES	TRUE	TRUE	19.29	Male
VILLFJ000005	Fiji	Village_Dogs	SAMN29845256	SRR20326265	FAM009035	FJ20		Cornell	Uppsala	Fiji	YES	TRUE	TRUE	19.96	Male
VILLFJ000006	Fiji	Village_Dogs	SAMN29845257	SRR20326264	FAM009036	FJ32		Cornell	Uppsala	Fiji	YES	TRUE	TRUE	18.66	Male
VILLFJ000007	Fiji	Village_Dogs	SAMN29845258	SRR20326263	FAM009037	FJ65		Cornell	Uppsala	Fiji	YES	TRUE	TRUE	18.46	Female
VILLFJ000008	Fiji	Village_Dogs	SAMN29845259	SRR20326262	FAM009038	FJ66		Cornell	Uppsala	Fiji	YES	TRUE	TRUE	18.5	Male
VILLFJ000009	Fiji	Village_Dogs	SAMN29845260	SRR20326261	FAM009039	FJ84		Cornell	Uppsala	Fiji	YES	TRUE	TRUE	20.14	Male
VILLGR000001	Greece	Village_Dogs	SAMN29845261	SRR20326260	FAM007834	GR2		Cornell	Uppsala	Greece	NO	FALSE	FALSE	4.23	Male
VILLGR000002	Greece	Village_Dogs	SAMN29845262	SRR20326259	FAM007835	GR5		Cornell	Uppsala	Greece	NO	FALSE	FALSE	5.75	Male
VILLGR000003	Greece	Village_Dogs	SAMN29845263	SRR20326258	FAM007836	GR12		Cornell	Uppsala	Greece	NO	FALSE	FALSE	11.89	Male
VILLIR000001	Iran	Village_Dogs	SAMN29845514	SRR20326652	FAM004065	ypi2786		KIZ	Michigan	Hormozgan Iran	YES	TRUE	TRUE	18.37	Female
VILLIR000002	Iran	Village_Dogs	SAMN29845515	SRR20326650	FAM004066	ypi2787		KIZ	Michigan	Hormozgan Iran	YES	TRUE	TRUE	19.66	Male
VILLIR000003	Iran	Village_Dogs	SAMN29845516	SRR20326649	FAM004067	ypi2788		KIZ	Michigan	Hormozgan Iran	YES	TRUE	TRUE	19.53	Female
VILLIR000004	Iran	Village_Dogs	SAMN29845517	SRR20326648	FAM004068	ypi2942		KIZ	Michigan	Illam Iran	YES	TRUE	TRUE	17.6	Female
VILLIR000005	Iran	Village_Dogs	SAMN29845518	SRR20326647	FAM004069	ypi2943		KIZ	Michigan	Illam Iran	YES	TRUE	TRUE	19.78	Male
VILLIR000006	Iran	Village_Dogs	SAMN29845519	SRR20326646	FAM004071	ZTD16061316		KIZ	Michigan	Iran	YES	TRUE	TRUE	18.79	Male
VILLIR000007	Iran	Village_Dogs	SAMN29845520	SRR20326645	FAM004070	ypi2797		KIZ	Michigan	Kerman Iran	YES	TRUE	TRUE	19.83	Male
VILLIR000008	Iran	Village_Dogs	SAMN29845521	SRR20326644	FAM004079	ypi2829		KIZ	Michigan	Shiraz Iran	YES	TRUE	TRUE	19.29	Male
VILLIR000009	Iran	Village_Dogs	SAMN29845522	SRR20326643	FAM004080	ypi2830		KIZ	Michigan	Shiraz Iran	YES	TRUE	TRUE	17.66	Female
VILLIR000010	Iran	Village_Dogs	SAMN29845609	SRR20326417	FAM004062	ZTD16061318		RIT	Michigan	Tehran	NO	FALSE	FALSE	18	Male
VILLIR000011	Iran	Village_Dogs	SAMN29845610	SRR20326416	FAM004063	ZTD16061319		RIT	Michigan	Tehran	YES	TRUE	TRUE	18.42	Male
VILLIR000012	Iran	Village_Dogs	SAMN29845611	SRR20326415	FAM004064	ZTD16061329		RIT	Michigan	Tehran	YES	TRUE	TRUE	20.41	Female
VILLIR000013	Iran	Village_Dogs	SAMN29845612	SRR20326414	FAM004072	ZTD16061317		RIT	Michigan	Tehran	YES	TRUE	TRUE	18.77	Female
VILLIR000014	Iran	Village_Dogs	SAMN29845613	SRR20326413	FAM004073	ZTD16061320		RIT	Michigan	Tehran	YES	TRUE	TRUE	19.63	Male
VILLIR000015	Iran	Village_Dogs	SAMN29845614	SRR20326540	FAM004074	ZTD16061313		RIT	Michigan	Tehran	YES	TRUE	TRUE	19.81	Male
VILLIR000016	Iran	Village_Dogs	SAMN29845615	SRR20326538	FAM004075	ZTD16061315		RIT	Michigan	Tehran	YES	TRUE	TRUE	18.6	Female
VILLIR000017	Iran	Village_Dogs	SAMN29845523	SRR20326642	FAM004081	ypi2963		KIZ	Michigan	Zabol Iran	YES	TRUE	TRUE	18.78	Male
VILLIR000018	Iran	Village_Dogs	SAMN29845524	SRR20326641	FAM004082	ypi2964		KIZ	Michigan	Zabol Iran	YES	TRUE	TRUE	19.76	Male
VILLIR000019	Iran	Village_Dogs	SAMN29845525	SRR20326639	FAM004083	ypi2965		KIZ	Michigan	Zabol Iran	YES	TRUE	TRUE	18.47	Female
VILLIR000020	Iran	Village_Dogs	SAMN29845526	SRR20326638	FAM004088	YPi2776		KIZ	Michigan	Iran	YES	TRUE	TRUE	26.98	Male
VILLIR000021	Iran	Village_Dogs	SAMN29845527	SRR20326316	FAM004089	YPi2778		KIZ	Michigan	Iran	YES	TRUE	FALSE	26.87	Male
VILLIR000022	Iran	Village_Dogs	SAMN29845528	SRR20326315	FAM004090	YPi2791		KIZ	Michigan	Iran	YES	TRUE	TRUE	25.92	Female
VILLIR000023	Iran	Village_Dogs	SAMN29845529	SRR20326314	FAM004091	YPi2808		KIZ	Michigan	Iran	YES	TRUE	TRUE	25.15	Male
VILLIR000024	Iran	Village_Dogs	SAMN29845530	SRR20326313	FAM004092	YPi2832		KIZ	Michigan	Iran	NO	FALSE	FALSE	26.86	Male
VILLIR000025	Iran	Village_Dogs	SAMN29845531	SRR20326312	FAM004093	YPi2834		KIZ	Michigan	Iran	YES	TRUE	FALSE	25.21	Female
VILLIR000026	Iran	Village_Dogs	SAMN29845532	SRR20326311	FAM004094	YPi2875		KIZ	Michigan	Iran	YES	TRUE	TRUE	26.15	Male
VILLIR000027	Iran	Village_Dogs	SAMN29845533	SRR20326310	FAM004095	YPi2896		KIZ	Michigan	Iran	NO	FALSE	FALSE	25.08	Female
VILLIR000028	Iran	Village_Dogs	SAMN29845534	SRR20326309	FAM004097	YPi2921		KIZ	Michigan	Iran	YES	TRUE	TRUE	22.34	Male
VILLIR000029	Iran	Village_Dogs	SAMN29845535	SRR20326307	FAM004098	YPi2936		KIZ	Michigan	Iran	YES	TRUE	FALSE	25.48	Male
VILLIR000030	Iran	Village_Dogs	SAMN29845536	SRR20326306	FAM004099	YPi2944		KIZ	Michigan	Iran	YES	TRUE	TRUE	26.44	Male
VILLKE000001	Kenya	Village_Dogs	SAMN29845537	SRR20326305	FAM006000	ypi5034		KIZ	Michigan	Kenya	YES	TRUE	TRUE	19.15	Male
VILLKE000002	Kenya	Village_Dogs	SAMN29845538	SRR20326304	FAM006001	ypi5036		KIZ	Michigan	Kenya	YES	TRUE	TRUE	22.41	Male
VILLKE000003	Kenya	Village_Dogs	SAMN29845539	SRR20326303	FAM006002	YPi5037		KIZ	Michigan	Kenya	YES	TRUE	TRUE	19.63	Female
VILLKE000004	Kenya	Village_Dogs	SAMN29845540	SRR20326302	FAM006003	ypi5039		KIZ	Michigan	Kenya	YES	TRUE	TRUE	20.37	Female
VILLKE000005	Kenya	Village_Dogs	SAMN29845541	SRR20326301	FAM006004	ypi5042		KIZ	Michigan	Kenya	YES	TRUE	TRUE	20.08	Male
VILLKE000006	Kenya	Village_Dogs	SAMN29845542	SRR20326300	FAM006005	ypi5043		KIZ	Michigan	Kenya	YES	TRUE	TRUE	19.38	Male
VILLKE000007	Kenya	Village_Dogs	SAMN29845543	SRR20326299	FAM006006	ypi5045		KIZ	Michigan	Kenya	YES	TRUE	TRUE	18.95	Female
VILLKE000008	Kenya	Village_Dogs	SAMN29845544	SRR20326298	FAM006007	ypi5046		KIZ	Michigan	Kenya	YES	TRUE	TRUE	19.2	Female
VILLKE000009	Kenya	Village_Dogs	SAMN29845545	SRR20326296	FAM006008	ypi5047		KIZ	Michigan	Kenya	YES	TRUE	TRUE	21.05	Female
VILLKE000010	Kenya	Village_Dogs	SAMN29845546	SRR20326295	FAM006009	ypi5051		KIZ	Michigan	Kenya	YES	TRUE	TRUE	21.98	Female
VILLKE000011	Kenya	Village_Dogs	SAMN29845547	SRR20326294	FAM006010	YPi5053		KIZ	Michigan	Kenya	YES	TRUE	TRUE	21.49	Male
VILLKE000012	Kenya	Village_Dogs	SAMN29845548	SRR20326293	FAM006011	ypi5057		KIZ	Michigan	Kenya	YES	TRUE	TRUE	19.3	Male
VILLKE000013	Kenya	Village_Dogs	SAMN29845549	SRR20326292	FAM006012	ypi5058		KIZ	Michigan	Kenya	YES	TRUE	TRUE	20.45	Male
VILLKE000014	Kenya	Village_Dogs	SAMN29845550	SRR20326291	FAM006013	YPi5059		KIZ	Michigan	Kenya	YES	TRUE	TRUE	17.45	Female
VILLKE000015	Kenya	Village_Dogs	SAMN29845551	SRR20326290	FAM006014	ypi5060		KIZ	Michigan	Kenya	YES	TRUE	TRUE	20.72	Male
VILLKE000016	Kenya	Village_Dogs	SAMN29845552	SRR20326289	FAM006015	ypi5062		KIZ	Michigan	Kenya	YES	TRUE	TRUE	19.48	Male
VILLKE000017	Kenya	Village_Dogs	SAMN29845553	SRR20326288	FAM006016	YPi5067		KIZ	Michigan	Kenya	YES	TRUE	TRUE	18.46	Male
VILLKE000018	Kenya	Village_Dogs	SAMN29845554	SRR20326287	FAM006017	ypi5069		KIZ	Michigan	Kenya	NO	FALSE	FALSE	19.02	Male
VILLKE000019	Kenya	Village_Dogs	SAMN29845555	SRR20326285	FAM006018	ypi5070		KIZ	Michigan	Kenya	YES	TRUE	TRUE	20.72	Male
VILLKH000001	Cambodia	Village_Dogs	SAMN29845264	SRR20326257	FAM002055	DAG06		Cornell	Uppsala	Cambodia	YES	TRUE	TRUE	18.1	Female
VILLKH000002	Cambodia	Village_Dogs	SAMN29845265	SRR20326255	FAM002056	DAG08		Cornell	Uppsala	Cambodia	YES	TRUE	TRUE	15.8	Female
VILLKH000003	Cambodia	Village_Dogs	SAMN29845266	SRR20326254	FAM002057	DAG01		Cornell	Uppsala	Cambodia	YES	TRUE	TRUE	20.24	Male
VILLKH000004	Cambodia	Village_Dogs	SAMN29845267	SRR20326253	FAM002058	DAG12		Cornell	Uppsala	Cambodia	YES	TRUE	TRUE	16.33	Male
VILLLK000001	Sri Lanka	Village_Dogs	SAMN29845556	SRR20326637	FAM003010	YPi3807		KIZ	Michigan	University of Ruhunam Matara Sri Lanka	YES	TRUE	TRUE	23.94	Male
VILLLR000001	Liberia	Village_Dogs	SAMN29845268	SRR20326605	FAM006028	Li1		Cornell	Uppsala	Liberia	YES	TRUE	TRUE	19.92	Male
VILLLR000002	Liberia	Village_Dogs	SAMN29845269	SRR20326604	FAM006029	Li4		Cornell	Uppsala	Liberia	YES	TRUE	TRUE	18.79	Female
VILLLR000003	Liberia	Village_Dogs	SAMN29845270	SRR20326603	FAM006030	Li6		Cornell	Uppsala	Liberia	YES	TRUE	TRUE	18.38	Female
VILLLR000004	Liberia	Village_Dogs	SAMN29845271	SRR20326602	FAM006031	Li12		Cornell	Uppsala	Liberia	YES	TRUE	TRUE	18.23	Female
VILLLR000005	Liberia	Village_Dogs	SAMN29845272	SRR20326601	FAM006032	Li16		Cornell	Uppsala	Liberia	YES	TRUE	TRUE	20.62	Female
VILLLR000006	Liberia	Village_Dogs	SAMN29845273	SRR20326600	FAM006033	Li17		Cornell	Uppsala	Liberia	YES	TRUE	TRUE	17.86	Female
VILLLR000007	Liberia	Village_Dogs	SAMN29845274	SRR20326599	FAM006034	Li27		Cornell	Uppsala	Liberia	YES	TRUE	TRUE	19.63	Female
VILLLR000008	Liberia	Village_Dogs	SAMN29845275	SRR20326597	FAM006035	Li35		Cornell	Uppsala	Liberia	YES	TRUE	TRUE	20.34	Female
VILLLR000009	Liberia	Village_Dogs	SAMN29845276	SRR20326596	FAM006036	Li36		Cornell	Uppsala	Liberia	YES	TRUE	TRUE	20.37	Female
VILLLR000010	Liberia	Village_Dogs	SAMN29845277	SRR20326595	FAM006037	Li48		Cornell	Uppsala	Liberia	YES	TRUE	TRUE	20.01	Female
VILLLR000011	Liberia	Village_Dogs	SAMN29845278	SRR20326594	FAM006038	Li47		Cornell	Uppsala	Liberia	YES	TRUE	TRUE	23.91	Female
VILLLR000012	Liberia	Village_Dogs	SAMN29845279	SRR20326593	FAM006039	Li51		Cornell	Uppsala	Liberia	YES	TRUE	TRUE	17.42	Male
VILLLR000013	Liberia	Village_Dogs	SAMN29845280	SRR20326592	FAM006040	Li63		Cornell	Uppsala	Liberia	YES	TRUE	TRUE	19.82	Female
VILLLR000014	Liberia	Village_Dogs	SAMN29845281	SRR20326591	FAM006041	Li64		Cornell	Uppsala	Liberia	YES	TRUE	TRUE	21.83	Female
VILLLR000015	Liberia	Village_Dogs	SAMN29845282	SRR20326590	FAM006042	Li65		Cornell	Uppsala	Liberia	YES	TRUE	TRUE	19.09	Male
VILLLR000016	Liberia	Village_Dogs	SAMN29845283	SRR20326589	FAM006043	Li82		Cornell	Uppsala	Liberia	YES	TRUE	TRUE	20.05	Male
VILLLR000017	Liberia	Village_Dogs	SAMN29845284	SRR20326588	FAM006044	Li84		Cornell	Uppsala	Liberia	YES	TRUE	TRUE	19.06	Male
VILLMM000004	Myanmar	Village_Dogs	SAMN29845616	SRR20326537	FAM002015	YP170208-004		RIT	Michigan	thet mon myint (Yezin)	YES	TRUE	TRUE	26.35	Female
VILLMM000005	Myanmar	Village_Dogs	SAMN29845617	SRR20326536	FAM002016	YP170208-005		RIT	Michigan	mnoy toe  (Yezin)	YES	TRUE	TRUE	23.34	Male
VILLMX000001	Mexico	Village_Dogs	SAMN29845285	SRR20326586	FAM008010	Tachito		Cornell	Uppsala	Mexico	NO	FALSE	FALSE	12.59	Male
VILLMX000002	Mexico	Village_Dogs	SAMN29845286	SRR20326585	FAM008011	MX126		Cornell	Uppsala	Mexico	YES	TRUE	TRUE	18.94	Female
VILLMX000003	Mexico	Village_Dogs	SAMN29845287	SRR20326584	FAM008012	MX127		Cornell	Uppsala	Mexico	YES	TRUE	TRUE	17.37	Female
VILLMX000004	Mexico	Village_Dogs	SAMN29845288	SRR20326583	FAM008013	MX128		Cornell	Uppsala	Mexico	YES	TRUE	TRUE	17.06	Female
VILLNP000001	Nepal	Village_Dogs	SAMN29845618	SRR20326535	FAM003000	yp160817-001		RIT	Michigan	Kathmandu	YES	TRUE	TRUE	23.48	Male
VILLNP000002	Nepal	Village_Dogs	SAMN29845619	SRR20326534	FAM003001	yp160817-002		RIT	Michigan	Kathmandu	YES	TRUE	TRUE	19.57	Male
VILLNP000003	Nepal	Village_Dogs	SAMN29845620	SRR20326533	FAM003002	yp160817-003		RIT	Michigan	Kathmandu	YES	TRUE	TRUE	21.46	Male
VILLNP000004	Nepal	Village_Dogs	SAMN29845621	SRR20326532	FAM003004	yp160817-005		RIT	Michigan	Kathmandu	YES	TRUE	TRUE	22.04	Male
VILLNP000005	Nepal	Village_Dogs	SAMN29845622	SRR20326531	FAM003005	yp160817-006		RIT	Michigan	Kathmandu	YES	TRUE	TRUE	19.13	Female
VILLNP000006	Nepal	Village_Dogs	SAMN29845623	SRR20326530	FAM003007	yp160817-008		RIT	Michigan	Kathmandu	YES	TRUE	TRUE	19.27	Male
VILLNP000007	Nepal	Village_Dogs	SAMN29845624	SRR20326529	FAM003008	yp160817-009		RIT	Michigan	Kathmandu	YES	TRUE	TRUE	18.87	Female
VILLNP000008	Nepal	Village_Dogs	SAMN29845625	SRR20326527	FAM003009	yp160817-010		RIT	Michigan	Kathmandu	YES	TRUE	TRUE	19.57	Male
VILLPE000001	Peru	Village_Dogs	SAMN17023483	SRR13376374	FAM006831	3.10E+13		Oxford	Michigan	Peru San Borja	NO	FALSE	FALSE	13.02	Female
VILLPE000002	Peru	Village_Dogs	SAMN17023484	SRR13376373	FAM006832	3.10E+13		Oxford	Michigan	Peru San Borja	YES	TRUE	TRUE	16.52	Male
VILLPE000003	Peru	Village_Dogs	SAMN17023485	SRR13376362	FAM006833	3.10E+13		Oxford	Michigan	Peru San Borja	YES	TRUE	TRUE	16.3	Female
VILLPE000004	Peru	Village_Dogs	SAMN17023486	SRR13376351	FAM006834	3.10E+13		Oxford	Michigan	Peru Puerto Triunfo	NO	FALSE	FALSE	5.1	Male
VILLPE000005	Peru	Village_Dogs	SAMN17023487	SRR13376341	FAM006835	3.10E+13		Oxford	Michigan	Peru Cedral	NO	FALSE	FALSE	13.11	Male
VILLPE000006	Peru	Village_Dogs	SAMN17023488	SRR13376340	FAM006836	3.10E+13		Oxford	Michigan	Peru Embocado	NO	FALSE	FALSE	10.01	Male
VILLPE000007	Peru	Village_Dogs	SAMN17023489	SRR13376339	FAM006837	3.10E+13		Oxford	Michigan	Peru Embocado	YES	FALSE	FALSE	15.46	Female
VILLPE000008	Peru	Village_Dogs	SAMN17023490	SRR13376338	FAM006838	3.10E+13		Oxford	Michigan	Peru Embocado	YES	TRUE	TRUE	15.67	Female
VILLPF000001	French Polynesia	Village_Dogs	SAMN29845289	SRR20326582	FAM009018	FP01		Cornell	Uppsala	French Polynesia	YES	TRUE	TRUE	20.06	Male
VILLPF000002	French Polynesia	Village_Dogs	SAMN29845290	SRR20326581	FAM009019	FP77		Cornell	Uppsala	French Polynesia	YES	TRUE	TRUE	19.99	Female
VILLPF000003	French Polynesia	Village_Dogs	SAMN29845291	SRR20326580	FAM009020	FP78		Cornell	Uppsala	French Polynesia	YES	TRUE	TRUE	17.62	Female
VILLPF000004	French Polynesia	Village_Dogs	SAMN29845292	SRR20326579	FAM009021	FP10		Cornell	Uppsala	French Polynesia	YES	TRUE	TRUE	21.02	Female
VILLPF000005	French Polynesia	Village_Dogs	SAMN29845293	SRR20326578	FAM009022	FP13		Cornell	Uppsala	French Polynesia	YES	TRUE	TRUE	18.08	Female
VILLPF000006	French Polynesia	Village_Dogs	SAMN29845294	SRR20326577	FAM009023	FP14		Cornell	Uppsala	French Polynesia	YES	TRUE	TRUE	18.75	Male
VILLPF000007	French Polynesia	Village_Dogs	SAMN29845295	SRR20326573	FAM009024	FP24		Cornell	Uppsala	French Polynesia	YES	TRUE	TRUE	18.47	Male
VILLPF000008	French Polynesia	Village_Dogs	SAMN29845296	SRR20326508	FAM009025	FP31		Cornell	Uppsala	French Polynesia	YES	TRUE	TRUE	19.6	Female
VILLPF000009	French Polynesia	Village_Dogs	SAMN29845297	SRR20326507	FAM009026	FP47		Cornell	Uppsala	French Polynesia	YES	TRUE	TRUE	17.41	Female
VILLPF000010	French Polynesia	Village_Dogs	SAMN29845298	SRR20326506	FAM009027	FP50		Cornell	Uppsala	French Polynesia	YES	TRUE	TRUE	18.46	Male
VILLPF000011	French Polynesia	Village_Dogs	SAMN29845299	SRR20326505	FAM009028	FP58		Cornell	Uppsala	French Polynesia	YES	TRUE	TRUE	19.5	Male
VILLPF000012	French Polynesia	Village_Dogs	SAMN29845300	SRR20326504	FAM009029	FP66		Cornell	Uppsala	French Polynesia	YES	TRUE	TRUE	17.93	Female
VILLPF000013	French Polynesia	Village_Dogs	SAMN29845301	SRR20326503	FAM009030	FP74		Cornell	Uppsala	French Polynesia	YES	TRUE	TRUE	18.2	Female
VILLPH000001	Philippines	Village_Dogs	SAMN29845302	SRR20326502	FAM002059	PH1		Cornell	Uppsala	Philippines	YES	TRUE	TRUE	15.23	Female
VILLPH000002	Philippines	Village_Dogs	SAMN29845303	SRR20326501	FAM002060	PH2		Cornell	Uppsala	Philippines	NO	FALSE	FALSE	11.09	Male
VILLTC000001	Turks and Caicos Islands	Village_Dogs	SAMN29845304	SRR20326500	FAM004123	TC2		Cornell	Uppsala	Turks and Caicos Islands	YES	TRUE	TRUE	17.74	Male
VILLTH000001	Thailand	Village_Dogs	SAMN29845557	SRR20326636	FAM002000	YPi2046		KIZ	Michigan	Ban Huai Yuak Thailand	YES	FALSE	FALSE	21.61	Female
VILLTH000002	Thailand	Village_Dogs	SAMN29845558	SRR20326635	FAM002001	YPi2047		KIZ	Michigan	Ban Huai Yuak Thailand	YES	TRUE	FALSE	22.05	Male
VILLTH000003	Thailand	Village_Dogs	SAMN29845559	SRR20326634	FAM002002	YPi2049		KIZ	Michigan	Ban Mae Sapok Tai Thailand	YES	FALSE	FALSE	22.38	Female
VILLTH000004	Thailand	Village_Dogs	SAMN29845560	SRR20326633	FAM002003	YPi2051		KIZ	Michigan	Ban Mae Sapok Tai Thailand	YES	FALSE	FALSE	22.31	Male
VILLTH000005	Thailand	Village_Dogs	SAMN29845561	SRR20326632	FAM002006	YPi1038		KIZ	Michigan	Thnh ph_ H N_i Thailand	YES	TRUE	TRUE	19.45	Female
VILLTH000006	Thailand	Village_Dogs	SAMN29845562	SRR20326631	FAM002007	YPi1039		KIZ	Michigan	Thnh ph_ H N_i Thailand	YES	TRUE	TRUE	18.17	Female
